episode,score,global_step,avg_loss,step
374,3.0,64350,0.016622048386221906,207
375,3.0,64557,0.015328294083257858,207
376,1.0,64691,0.014450235982554089,134
377,1.0,64811,0.014300743447286853,120
378,2.0,64977,0.01604546757740339,166
379,1.0,65102,0.017723297212272882,125
380,3.0,65313,0.015471699038769838,211
381,1.0,65438,0.015794623522087933,125
382,2.0,65601,0.016785401126735506,163
383,3.0,65807,0.01599680837831523,206
384,3.0,66007,0.01893074647465255,200
385,2.0,66170,0.01756068811597634,163
386,3.0,66376,0.017624659351303775,206
387,4.0,66622,0.019305644468148808,246
388,1.0,66743,0.0223898520868287,121
389,1.0,66872,0.019557081282503413,129
390,1.0,67009,0.019744183167553487,137
391,1.0,67147,0.017514155709026112,138
392,4.0,67395,0.021137423557980407,248
393,1.0,67519,0.021081672596459787,124
394,1.0,67643,0.02009214584306333,124
395,3.0,67849,0.01706089608193809,206
396,3.0,68059,0.014501001120689104,210
397,1.0,68180,0.012657165685129807,121
398,1.0,68301,0.013920742513762002,121
399,3.0,68516,0.01941675250797511,215
400,1.0,68646,0.01789193973079539,130
401,1.0,68780,0.017902409749491307,134
402,1.0,68914,0.02096569311540963,134
403,3.0,69121,0.02487579776690643,207
404,1.0,69265,0.02244851804466129,144
405,2.0,69424,0.01801749548447207,159
406,6.0,69758,0.017068206139702162,334
407,3.0,69964,0.017511441088078127,206
408,1.0,70100,0.02085809583813363,136
409,11.0,70367,0.0173077725623089,267
410,2.0,70533,0.01657500844666207,166
411,7.0,70764,0.016729023829918935,231
412,1.0,70887,0.01851641409036635,123
413,2.0,71045,0.01937481832596226,158
414,1.0,71180,0.01760993031353724,135
415,11.0,71446,0.014634356249729521,266
416,2.0,71610,0.019017378610442393,164
417,11.0,71874,0.025715737500418487,264
418,7.0,72103,0.021391156610705397,229
419,2.0,72261,0.017753044839600645,158
420,7.0,72490,0.016027738948964705,229
421,11.0,72757,0.014428242949039887,267
422,11.0,73018,0.01706481430259394,261
423,11.0,73283,0.013386188312829032,265
424,4.0,73529,0.0152181719045999,246
425,7.0,73774,0.017888513360913766,245
426,7.0,74009,0.025309039649375257,235
427,7.0,74245,0.015568561172231212,236
428,8.0,74656,0.015154512622195393,411
429,8.0,74927,0.017885844999017037,271
430,1.0,75063,0.018625466335352565,136
431,4.0,75309,0.013033806638578256,246
432,11.0,75575,0.01619576626081769,266
433,11.0,75978,0.014762066078352657,403
434,1.0,76113,0.019837931822985412,135
435,1.0,76235,0.013774775578373219,122
436,5.0,76510,0.01416165543857708,275
437,7.0,76739,0.014656787957563004,229
438,11.0,77008,0.014698267469033738,269
439,8.0,77284,0.018326172522063353,276
440,2.0,77451,0.012889286724524293,167
441,4.0,77696,0.016294502683592085,245
442,11.0,77959,0.018319818584961966,263
443,11.0,78228,0.015345042258748597,269
444,11.0,78629,0.01826785163105607,401
445,3.0,78827,0.016248153628442775,198
446,4.0,79069,0.01783293297597061,242
447,9.0,79389,0.03164266726416827,320
448,7.0,79615,0.04346504956597166,226
449,11.0,79884,0.03137656274298379,269
450,5.0,80166,0.017263841452423802,282
451,11.0,80426,0.014568380752685838,260
452,4.0,80679,0.01846261550635541,253
453,7.0,80921,0.016070603971968,242
454,7.0,81156,0.018987719145692646,235
455,2.0,81311,0.020832533766740872,155
456,3.0,81500,0.014576952348564255,189
457,5.0,81790,0.01510280584173823,290
458,7.0,82030,0.01745012847823091,240
459,7.0,82263,0.01645509928315998,233
460,7.0,82501,0.01769845001326146,238
461,2.0,82659,0.014522132204765973,158
462,7.0,82892,0.016379682961731444,233
463,7.0,83124,0.016310857945615587,232
464,4.0,83384,0.013877997919021605,260
465,8.0,83802,0.01523138052961036,418
466,7.0,84046,0.016438289993246025,244
467,7.0,84287,0.014058113885276344,241
468,3.0,84492,0.01524653233553669,205
469,3.0,84684,0.016142293193600683,192
470,3.0,84889,0.020842981088917883,205
471,4.0,85132,0.016529421517510474,243
472,7.0,85361,0.01548215866141737,229
473,9.0,85854,0.01698222948624573,493
474,7.0,86093,0.016155595018549834,239
475,3.0,86292,0.01858972549647907,199
476,3.0,86505,0.017889294867346965,213
477,7.0,86750,0.016547593515252278,245
478,7.0,86986,0.01755699354901681,236
479,6.0,87337,0.019099123199852422,351
480,7.0,87579,0.019411799461342208,242
481,4.0,87828,0.021010657082111705,249
482,8.0,88244,0.015808846457030786,416
483,3.0,88429,0.014567364932579064,185
484,3.0,88626,0.015675875845514144,197
485,8.0,88912,0.01582924800052249,286
486,7.0,89148,0.014970486912377163,236
487,4.0,89385,0.016437660632576432,237
488,7.0,89627,0.014037263778823405,242
489,5.0,89907,0.018708795726914623,280
490,3.0,90099,0.018450130918912084,192
491,1.0,90222,0.016721343085911822,123
492,8.0,90517,0.016542181067792226,295
493,4.0,90762,0.019337995378157998,245
494,2.0,90923,0.021118235138753973,161
495,3.0,91128,0.01911085498201229,205
496,3.0,91337,0.01822217366252647,209
497,6.0,91667,0.017101099384087843,330
498,3.0,91866,0.01758747278383919,199
499,6.0,92213,0.01696236556116089,347
500,5.0,92475,0.01563147749024877,262
501,3.0,92679,0.013423022564144476,204
502,5.0,92970,0.019556288564012824,291
503,2.0,93140,0.016326051435488112,170
504,3.0,93349,0.01706137813535256,209
505,3.0,93555,0.01744481584043649,206
506,3.0,93761,0.016600686088441736,206
507,4.0,94024,0.014349453567532547,263
508,3.0,94222,0.013124067284874712,198
509,2.0,94385,0.013294057275648544,163
510,2.0,94545,0.014862856812396786,160
511,3.0,94755,0.014059126932018747,210
512,2.0,94914,0.014500574044789534,159
513,3.0,95122,0.014444007466059143,208
514,3.0,95335,0.015712346452039103,213
515,3.0,95546,0.015307403535094395,211
516,3.0,95748,0.01637262980122866,202
517,3.0,95958,0.013976005016316084,210
518,1.0,96085,0.017108890649635257,127
519,5.0,96361,0.01475713649014706,276
520,3.0,96570,0.01370249707842219,209
521,3.0,96781,0.01365966776659562,211
522,2.0,96947,0.015638816135329563,166
523,1.0,97071,0.014835970028915683,124
524,2.0,97239,0.016902613148669757,168
525,3.0,97441,0.018507527867228365,202
526,3.0,97645,0.014599614000568787,204
527,3.0,97853,0.014197356586149769,208
528,2.0,98014,0.012762581829237608,161
529,2.0,98181,0.014039490838998003,167
530,2.0,98347,0.018447017530680645,166
531,2.0,98509,0.01540351282649984,162
532,2.0,98670,0.01575951008176755,161
533,4.0,98904,0.018574087247730065,234
534,5.0,99202,0.01600512289641356,298
535,4.0,99447,0.015773602476467054,245
536,1.0,99584,0.01961695644953526,137
537,5.0,99871,0.02052962078018445,287
538,3.0,100071,0.04408461810089648,200
539,2.0,100226,0.05396563313120315,155
540,6.0,100581,0.026253641129989493,355
541,2.0,100761,0.016566557511881304,180
542,2.0,100928,0.011751953844248713,167
543,3.0,101123,0.014069946874410677,195
544,3.0,101325,0.018083775440221744,202
545,4.0,101582,0.02124413116771641,257
546,3.0,101797,0.018524555215980253,215
547,2.0,101965,0.022429633934128407,168
548,2.0,102128,0.01836624520865092,163
549,2.0,102294,0.01747937148215294,166
550,7.0,102659,0.019964311608553494,365
551,7.0,102887,0.017106378608763118,228
552,3.0,103082,0.017086502636532084,195
553,5.0,103367,0.014859205553014027,285
554,2.0,103522,0.017749355458128717,155
555,3.0,103723,0.01959802595080706,201
556,2.0,103888,0.015883586594877257,165
557,1.0,104010,0.018202187995365285,122
558,7.0,104248,0.01305770904888172,238
559,3.0,104439,0.014265536168512172,191
560,7.0,104682,0.01471045179390291,243
561,2.0,104847,0.012703213885878072,165
562,2.0,105008,0.016122201967388623,161
563,3.0,105211,0.014506740970399433,203
564,7.0,105457,0.014286716629531446,246
565,7.0,105822,0.016152714547375855,365
566,8.0,106112,0.011978203729236627,290
567,3.0,106315,0.014830182643671488,203
568,2.0,106484,0.017092609482186365,169
569,3.0,106695,0.016563134551240283,211
570,2.0,106853,0.017769909712863213,158
571,4.0,107090,0.016056004467858435,237
572,7.0,107328,0.013256936234288983,238
573,2.0,107483,0.014920797087101926,155
574,7.0,107848,0.01417546973959224,365
575,7.0,108084,0.012850007598467912,236
576,3.0,108287,0.013981162190776815,203
577,7.0,108522,0.015919788056944915,235
578,2.0,108683,0.018548202579797633,161
579,4.0,108940,0.014918799784101532,257
580,4.0,109177,0.01722581449818487,237
581,7.0,109419,0.0163464567069376,242
582,1.0,109541,0.016765444881099534,122
583,3.0,109756,0.017185193447255376,215
584,2.0,109921,0.020903033395580046,165
585,1.0,110060,0.017406015543823244,139
586,1.0,110189,0.016587862597828976,129
587,3.0,110400,0.013831502840174495,211
588,2.0,110562,0.014068660569911892,162
589,3.0,110771,0.01369719908201764,209
590,3.0,110972,0.017451079398977446,201
591,2.0,111131,0.012716132265211042,159
592,1.0,111265,0.014864446163966335,134
593,5.0,111563,0.015429689669622196,298
594,3.0,111769,0.015327450516690202,206
595,2.0,111932,0.017192452196088944,163
596,1.0,112056,0.016334511418057036,124
597,2.0,112247,0.016211087401914872,191
598,1.0,112367,0.01562117370388781,120
599,3.0,112574,0.015250028950411934,207
600,5.0,112859,0.01456617873117099,285
601,1.0,112987,0.015275405707598111,128
602,2.0,113140,0.01372250950373283,153
603,1.0,113264,0.014496020055019236,124
604,2.0,113419,0.016743428442597148,155
605,7.0,113666,0.012603075955457125,247
606,7.0,113903,0.01483427170926375,237
607,2.0,114058,0.020119619541501085,155
608,2.0,114230,0.015028615308882193,172
609,1.0,114353,0.01565809033260249,123
610,4.0,114574,0.015130391717378506,221
611,2.0,114728,0.017892083918521567,154
612,3.0,114929,0.016397427950536284,201
613,3.0,115136,0.017253346623940582,207
614,2.0,115300,0.013746244859847627,164
615,5.0,115585,0.014391966500695337,285
616,2.0,115736,0.013518995564162656,151
617,3.0,115949,0.01299797918509797,213
618,3.0,116171,0.015625959590259888,222
619,4.0,116419,0.014268383154910313,248
620,1.0,116549,0.014350168776805871,130
621,2.0,116708,0.013288373215440309,159
622,3.0,116918,0.013443742671127742,210
623,2.0,117068,0.013478502931150918,150
624,3.0,117258,0.014097516592224373,190
625,2.0,117422,0.01310740289293945,164
626,7.0,117796,0.013271795816014191,374
627,2.0,117963,0.013730412396856077,167
628,2.0,118146,0.014182848168493762,183
629,3.0,118361,0.014469454822341674,215
630,4.0,118592,0.016592360121042777,231
631,2.0,118760,0.019530858416276584,168
632,1.0,118896,0.016818332372435286,136
633,1.0,119019,0.015378848079315622,123
634,1.0,119140,0.01665385240354106,121
635,3.0,119342,0.012266427514230887,202
636,1.0,119478,0.014345147169746376,136
637,2.0,119639,0.013337167094155035,161
638,1.0,119770,0.013160728968107605,131
639,1.0,119900,0.015719456769651374,130
640,11.0,120288,0.01337199543765386,388
641,3.0,120498,0.01779472099678103,210
642,4.0,120735,0.01448569863514959,237
643,4.0,120996,0.015639363240336435,261
644,4.0,121250,0.016928965384397275,254
645,2.0,121412,0.014444649708169846,162
646,6.0,121741,0.016251718191080372,329
647,4.0,121980,0.01349105748760019,239
648,4.0,122218,0.012898302191923209,238
649,3.0,122421,0.013552869392818143,203
650,2.0,122581,0.013617299183897558,160
651,4.0,122830,0.014267079212354967,249
652,2.0,122999,0.013501440255817291,169
653,5.0,123295,0.015472228443950126,296
654,4.0,123526,0.013153513854679963,231
655,5.0,123811,0.014983281167836761,285
656,4.0,124048,0.01429469311213954,237
657,6.0,124382,0.014589188181450814,334
658,4.0,124629,0.015543964088645572,247
659,4.0,124901,0.015747139510066892,272
660,4.0,125145,0.012882845142291339,244
661,2.0,125322,0.013462212078120707,177
662,5.0,125617,0.012185331154614686,295
663,3.0,125821,0.012924828193111656,204
664,3.0,126014,0.012367288720760244,193
665,4.0,126262,0.01410794804213501,248
666,7.0,126502,0.01370861250300853,240
667,2.0,126687,0.016885827515098092,185
668,4.0,126934,0.013857153111405158,247
669,4.0,127163,0.01469004711931303,229
670,6.0,127522,0.012303530314449522,359
671,3.0,127744,0.013252082559791906,222
672,4.0,128006,0.013381517059454083,262
673,4.0,128270,0.014965819260617012,264
674,4.0,128501,0.0138830411879374,231
675,3.0,128725,0.017336743068621478,224
676,4.0,128978,0.016688269964491086,253
677,5.0,129297,0.012733622660479423,319
678,3.0,129507,0.015586507800340077,210
679,3.0,129704,0.014086218398043101,197
680,4.0,129928,0.015138880658664025,224
681,4.0,130165,0.013590284784566139,237
682,3.0,130361,0.014422675578650658,196
683,12.0,130676,0.014092984708905633,315
684,4.0,130911,0.01360879618218763,235
685,11.0,131180,0.01612340811801015,269
686,4.0,131415,0.013821307191516252,235
687,4.0,131647,0.015044650222487941,232
688,5.0,131942,0.013143014673230443,295
689,8.0,132215,0.014540676003016681,273
690,9.0,132536,0.012470661600412674,321
691,12.0,132846,0.016785105373128318,310
692,12.0,133165,0.013970170781705354,319
693,3.0,133363,0.01325465599662916,198
694,3.0,133564,0.011297029204462744,201
695,4.0,133806,0.011005256050324052,242
696,8.0,134083,0.014590945827357794,277
697,11.0,134345,0.013311629831206182,262
698,5.0,134628,0.018227163881603167,283
699,4.0,134875,0.013926110826838037,247
700,4.0,135109,0.015077131159074254,234
701,9.0,135426,0.016763813276400596,317
702,8.0,135700,0.014711306858246969,274
703,4.0,135944,0.01400576354091277,244
704,3.0,136140,0.011264346881795732,196
705,11.0,136409,0.012020888849772638,269
706,3.0,136601,0.012948711361786991,192
707,8.0,136875,0.011211584053846946,274
708,3.0,137068,0.013161886788493293,193
709,7.0,137309,0.012398674982914864,241
710,5.0,137583,0.014042367936701711,274
711,4.0,137823,0.013624420200115613,240
712,4.0,138055,0.013439611395683485,232
713,4.0,138292,0.010979394917671062,237
714,4.0,138523,0.012509884844807247,231
715,4.0,138754,0.015488295690902383,231
716,8.0,139027,0.011363089795696852,273
717,4.0,139282,0.01449519086802634,255
718,12.0,139594,0.01480383399104586,312
719,8.0,139885,0.01405066036946489,291
720,10.0,140231,0.014069544481661311,346
721,7.0,140478,0.012183906554540446,247
722,4.0,140711,0.012515775169357818,233
723,7.0,140959,0.012973909128988688,248
724,8.0,141230,0.015007285224669011,271
725,3.0,141424,0.017344010147126873,194
726,3.0,141622,0.013194206872757411,198
727,6.0,141960,0.016438182032999127,338
728,7.0,142194,0.014934249821519002,234
729,9.0,142515,0.014729808861675535,321
730,7.0,142762,0.014615858163399931,247
731,7.0,142992,0.012546318517390477,230
732,3.0,143195,0.012106314777331243,203
733,3.0,143390,0.014410628681071102,195
734,4.0,143624,0.01229118689649408,234
735,4.0,143861,0.012579975689747587,237
736,3.0,144061,0.012098072133085225,200
737,8.0,144334,0.014987361008871087,273
738,7.0,144565,0.01310785841617584,231
739,4.0,144824,0.01305551131023993,259
740,11.0,145223,0.013118102458418863,399
741,6.0,145557,0.015442017290335494,334
742,14.0,145948,0.013154622320832489,391
743,8.0,146244,0.014739748666879432,296
744,7.0,146478,0.016718539752366625,234
745,7.0,146715,0.014779622950699211,237
746,8.0,146983,0.01439922495839384,268
747,8.0,147260,0.013451574855679075,277
748,3.0,147466,0.01396774619934149,206
749,5.0,147749,0.018748479176028024,283
750,5.0,148014,0.015072622357753439,265
751,8.0,148302,0.015184376439416761,288
752,3.0,148496,0.01438917781492772,194
753,8.0,148768,0.016289411044828526,272
754,4.0,149010,0.014463401184761743,242
755,7.0,149354,0.014424524305024194,344
756,8.0,149648,0.014109467865612523,294
757,4.0,149882,0.012614370232177341,234
758,4.0,150125,0.013231758470694945,243
759,6.0,150432,0.013110628351379574,307
760,4.0,150679,0.01263287243916868,247
761,4.0,150914,0.013110351071697958,235
762,3.0,151122,0.011419904131449025,208
763,3.0,151310,0.01585125421487201,188
764,4.0,151548,0.01299366562533341,238
765,5.0,151808,0.012794561946289973,260
766,4.0,152069,0.013724848817832326,261
767,6.0,152379,0.013065401030678091,310
768,3.0,152570,0.015051850642678596,191
769,1.0,152706,0.014796715096642455,136
770,4.0,152968,0.01062900950965109,262
771,4.0,153200,0.012293571282874649,232
772,6.0,153511,0.01514408759861867,311
773,4.0,153765,0.011730520661524314,254
774,4.0,153998,0.01269933260747935,233
775,5.0,154329,0.012830922607820639,331
