episode,score,global_step,avg_loss,step
172,1.0,27953,0.0,169
173,0.0,28067,0.0,114
174,0.0,28169,0.0,102
175,1.0,28296,0.0,127
176,0.0,28412,0.0,116
177,0.0,28510,0.0,98
178,0.0,28620,0.0,110
179,0.0,28726,0.0,106
180,1.0,28878,0.0,152
181,0.0,28987,0.0,109
182,0.0,29103,0.0,116
183,2.0,29308,0.0,205
184,2.0,29506,0.0,198
185,0.0,29612,0.0,106
186,0.0,29742,0.0,130
187,3.0,29980,0.0,238
188,3.0,30229,0.0,249
189,0.0,30327,0.0,98
190,0.0,30434,0.0,107
191,1.0,30566,0.0,132
192,0.0,30687,0.0,121
193,1.0,30829,0.0,142
194,0.0,30954,0.0,125
195,1.0,31104,0.0,150
196,1.0,31244,0.0,140
197,1.0,31401,0.0,157
198,0.0,31517,0.0,116
199,1.0,31661,0.0,144
200,1.0,31814,0.0,153
201,2.0,31995,0.0,181
202,0.0,32115,0.0,120
203,0.0,32222,0.0,107
204,1.0,32372,0.0,150
205,3.0,32642,0.0,270
206,0.0,32758,0.0,116
207,3.0,32996,0.0,238
208,1.0,33166,0.0,170
209,1.0,33323,0.0,157
210,0.0,33435,0.0,112
211,0.0,33531,0.0,96
212,1.0,33696,0.0,165
213,2.0,33883,0.0,187
214,2.0,34062,0.0,179
215,3.0,34316,0.0,254
216,4.0,34621,0.0,305
217,2.0,34792,0.0,171
218,2.0,34988,0.0,196
219,1.0,35135,0.0,147
220,1.0,35277,0.0,142
221,0.0,35416,0.0,139
222,2.0,35613,0.0,197
223,2.0,35822,0.0,209
224,1.0,35984,0.0,162
225,4.0,36295,0.0,311
226,1.0,36421,0.0,126
227,0.0,36539,0.0,118
228,3.0,36765,0.0,226
229,1.0,36927,0.0,162
230,2.0,37118,0.0,191
231,0.0,37228,0.0,110
232,0.0,37328,0.0,100
233,2.0,37501,0.0,173
234,1.0,37662,0.0,161
235,0.0,37789,0.0,127
236,3.0,38014,0.0,225
237,1.0,38179,0.0,165
238,0.0,38282,0.0,103
239,0.0,38394,0.0,112
240,2.0,38580,0.0,186
241,1.0,38736,0.0,156
242,0.0,38851,0.0,115
243,0.0,38975,0.0,124
244,3.0,39209,0.0,234
245,4.0,39492,0.0,283
246,0.0,39603,0.0,111
247,1.0,39762,0.0,159
248,0.0,39875,0.0,113
249,1.0,40035,0.0,160
250,0.0,40147,0.0,112
251,1.0,40324,0.0,177
252,0.0,40429,0.0,105
253,1.0,40577,0.0,148
254,0.0,40697,0.0,120
255,0.0,40808,0.0,111
256,1.0,40954,0.0,146
257,0.0,41079,0.0,125
258,1.0,41217,0.0,138
259,2.0,41406,0.0,189
260,1.0,41569,0.0,163
261,4.0,41826,0.0,257
262,0.0,41958,0.0,132
263,2.0,42138,0.0,180
264,2.0,42318,0.0,180
265,3.0,42540,0.0,222
266,0.0,42673,0.0,133
267,1.0,42801,0.0,128
268,1.0,42953,0.0,152
269,1.0,43123,0.0,170
270,1.0,43255,0.0,132
271,5.0,43567,0.0,312
272,1.0,43732,0.0,165
273,4.0,43975,0.0,243
274,1.0,44131,0.0,156
275,3.0,44362,0.0,231
276,1.0,44549,0.0,187
277,0.0,44655,0.0,106
278,0.0,44776,0.0,121
279,0.0,44915,0.0,139
280,0.0,45021,0.0,106
281,1.0,45179,0.0,158
282,0.0,45283,0.0,104
283,1.0,45454,0.0,171
284,1.0,45604,0.0,150
285,0.0,45714,0.0,110
286,0.0,45820,0.0,106
287,1.0,45976,0.0,156
288,0.0,46070,0.0,94
289,1.0,46220,0.0,150
290,2.0,46423,0.0,203
291,1.0,46562,0.0,139
292,2.0,46759,0.0,197
293,1.0,46922,0.0,163
294,1.0,47064,0.0,142
295,3.0,47284,0.0,220
296,0.0,47392,0.0,108
297,7.0,47764,0.0,372
298,2.0,47958,0.0,194
299,1.0,48087,0.0,129
300,1.0,48236,0.0,149
301,2.0,48414,0.0,178
302,0.0,48527,0.0,113
303,0.0,48622,0.0,95
304,2.0,48784,0.0,162
305,2.0,48971,0.0,187
306,0.0,49069,0.0,98
307,1.0,49201,0.0,132
308,2.0,49389,0.0,188
309,1.0,49543,0.0,154
310,2.0,49729,0.0,186
311,2.0,49930,0.0,201
312,3.0,50158,0.002271475925436119,228
313,1.0,50353,0.0027877838120287214,195
314,2.0,50533,0.0024146008479773527,180
315,1.0,50683,0.003220883719301734,150
316,7.0,51190,0.0026657113610106882,507
317,2.0,51423,0.00284855167497225,233
318,4.0,51841,0.0028261835867651737,418
319,13.0,52370,0.002641514959565727,529
320,4.0,52720,0.002570024199532262,350
321,1.0,52928,0.0028640367617728,208
322,1.0,53153,0.002502711303677643,225
323,6.0,53602,0.0025587812107351823,449
324,1.0,53839,0.0027412751380424837,237
325,1.0,53991,0.002329550165032551,152
326,4.0,54302,0.0031403847310611686,311
327,4.0,54656,0.0032524727957741685,354
328,1.0,54800,0.0028295336214227973,144
329,7.0,55293,0.003062754375583299,493
330,3.0,55540,0.002890269234684885,247
331,6.0,56059,0.0029339189488140714,519
332,1.0,56202,0.003034306009044326,143
333,1.0,56362,0.0029104920913482603,160
334,4.0,56700,0.0027394392039176633,338
335,1.0,56965,0.0024403325591334096,265
336,1.0,57120,0.002917162710148278,155
337,2.0,57404,0.003335089782217758,284
338,1.0,57561,0.0027392486290757157,157
339,3.0,57811,0.002710982041739044,250
340,1.0,57970,0.002973928598797519,159
341,6.0,58429,0.003088835264865663,459
342,7.0,58936,0.0027601465521561643,507
343,8.0,59350,0.0027727959330497145,414
344,10.0,59858,0.003094792679234175,508
345,3.0,60122,0.0026506689248556154,264
346,2.0,60378,0.0030964096582586365,256
347,2.0,60599,0.002829414486888001,221
348,0.0,60834,0.00270845187391039,235
349,0.0,61081,0.0027168776320064605,247
350,0.0,61357,0.0029508906382890955,276
351,0.0,61588,0.003101567311213019,231
352,2.0,61819,0.0028087642411981396,231
353,0.0,62005,0.002647797278881313,186
354,2.0,62303,0.0028573462155239535,298
355,2.0,62621,0.002556536487326749,318
356,0.0,62872,0.0030885200743691224,251
357,0.0,63091,0.0027810015057034994,219
358,0.0,63390,0.002447853033066298,299
359,0.0,63596,0.003167976412494911,206
360,2.0,63828,0.002895806452486262,232
361,2.0,64061,0.0033504848440468215,233
362,0.0,64400,0.0029492206498546968,339
363,0.0,64603,0.0025391499698635195,203
364,2.0,64928,0.003058292607120865,325
365,2.0,65118,0.003251765833972872,190
366,2.0,65311,0.0036565294209149543,193
367,2.0,65530,0.00283133910149391,219
368,2.0,65834,0.0031622435752811534,304
369,0.0,65975,0.0032731883351748655,141
370,2.0,66172,0.0029222458381297244,197
371,2.0,66406,0.002758927156377405,234
372,0.0,66561,0.00264980354275453,155
373,0.0,66740,0.002984736777342829,179
374,2.0,67028,0.002715258473393255,288
375,0.0,67195,0.002862109092549469,167
376,0.0,67371,0.0031608416022457027,176
377,0.0,67635,0.003000370315045543,264
378,2.0,68066,0.002711797935082017,431
379,2.0,68274,0.0028523004585849776,208
380,0.0,68429,0.003114991420877613,155
381,0.0,68762,0.0030433640090764442,333
382,0.0,68957,0.002634292701354869,195
383,0.0,69157,0.0027846201618285703,200
384,0.0,69449,0.0027496667421349243,292
385,2.0,69726,0.0026864446061955157,277
386,0.0,69865,0.0026492831704881805,139
387,4.0,70241,0.002597158853366133,376
388,7.0,70554,0.002685184749093089,313
389,7.0,70820,0.0030646869362519788,266
390,3.0,71089,0.002960101746824382,269
391,10.0,71538,0.0030557743972483365,449
392,3.0,71842,0.0026741278547454408,304
393,3.0,72074,0.0026798204419892185,232
394,3.0,72405,0.003358686769282654,331
395,3.0,72620,0.002930863549480882,215
396,8.0,72983,0.0030526162975049185,363
397,3.0,73271,0.0037552464593125657,288
398,3.0,73484,0.0034543395237614932,213
399,3.0,73841,0.0030689848791306115,357
400,7.0,74169,0.0031608590532514204,328
401,7.0,74564,0.003054185427163823,395
402,3.0,74806,0.0026265461688878026,242
403,7.0,75121,0.0026307175673205094,315
404,7.0,75445,0.003387104903120776,324
405,9.0,75900,0.0034664389891256907,455
406,7.0,76199,0.0026725744592904052,299
407,7.0,76517,0.0030970374874391238,318
408,7.0,76866,0.003023521430119598,349
409,7.0,77172,0.0028580286195713546,306
410,3.0,77417,0.0031148192382400392,245
411,2.0,77609,0.0031476641265536878,192
412,7.0,78006,0.0034419544262042565,397
413,10.0,78477,0.003912728302379087,471
414,10.0,78872,0.0030287942769777884,395
415,10.0,79270,0.002998059274521429,398
416,7.0,79593,0.003363201907322439,323
417,9.0,80115,0.003264436840634175,522
418,3.0,80400,0.0039375486606507346,285
419,7.0,80983,0.003230913420355926,583
420,3.0,81261,0.0032043670860095663,278
421,5.0,81631,0.003126073960268243,370
422,7.0,82032,0.0036009625971808266,401
423,7.0,82536,0.0034032139457961436,504
424,7.0,82800,0.003176346277166086,264
425,7.0,83145,0.003651173552690665,345
426,7.0,83467,0.003585407876553347,322
427,7.0,83791,0.0037239261026503234,324
428,7.0,84225,0.0036798552613909376,434
429,7.0,84728,0.0036517306110896318,503
430,7.0,85170,0.003636782314722382,442
431,7.0,85531,0.003816661176257346,361
432,3.0,85872,0.004245517949393909,341
433,2.0,86187,0.0036725087341971906,315
434,4.0,86538,0.0036769406086948125,351
435,7.0,86841,0.003026704628711933,303
436,3.0,87069,0.003924783128619917,228
437,3.0,87389,0.003676846745938178,320
438,2.0,87634,0.003728091715797467,245
439,7.0,87924,0.00380218110467781,290
440,7.0,88263,0.0036642143914848656,339
441,7.0,88665,0.004003906646488107,402
442,7.0,89178,0.0038099896044311915,513
443,3.0,89467,0.004635155410321415,289
444,3.0,89683,0.003793678892735544,216
445,7.0,89978,0.003910268068896477,295
446,7.0,90213,0.0038986276528297087,235
447,11.0,90564,0.003889678367754887,351
448,2.0,90740,0.0033164911282261237,176
449,3.0,91066,0.0036186560306455833,326
450,3.0,91275,0.0044155827896534714,209
451,3.0,91501,0.004196305292181321,226
452,3.0,91776,0.002749627939508421,275
453,11.0,92129,0.004325046998872201,353
454,11.0,92449,0.004374261606258756,320
455,7.0,92808,0.0038589404630379894,359
456,7.0,93167,0.0034759107011268497,359
457,12.0,93637,0.003942736820609037,470
458,7.0,94002,0.004366769878801627,365
459,7.0,94368,0.004023268952886476,366
460,3.0,94668,0.0045591332623280325,300
461,3.0,94956,0.004680762054053705,288
462,8.0,95426,0.004373938928965606,470
463,3.0,95715,0.003931275187150746,289
464,11.0,96220,0.0037611753929238626,505
465,9.0,96604,0.0034620676142627835,384
466,7.0,96917,0.004648906300676703,313
467,7.0,97223,0.004409142080342409,306
468,2.0,97405,0.00433429432594214,182
469,11.0,97703,0.004185946843445714,298
470,11.0,98158,0.004742500304550609,455
471,8.0,98630,0.0037503255866313647,472
472,7.0,98924,0.0037138422538649505,294
473,8.0,99350,0.0048335705275942544,426
474,7.0,99736,0.0035652362880187827,386
475,7.0,100030,0.004628134487278175,294
476,11.0,100442,0.0049741451154176,412
477,3.0,100664,0.005264696781449783,222
478,3.0,100909,0.00411099668720509,245
479,7.0,101426,0.003945389121677101,517
480,3.0,101751,0.0047032909422621465,325
481,7.0,102117,0.004410436418808283,366
482,11.0,102593,0.0043267279250342825,476
483,7.0,102967,0.0041050934103618285,374
484,11.0,103428,0.004351380772910772,461
485,11.0,103844,0.004237143895922967,416
486,5.0,104209,0.0037038649405350377,365
487,2.0,104389,0.004721965435666991,180
488,3.0,104666,0.003398596762851645,277
489,9.0,105026,0.004291050507905917,360
490,11.0,105377,0.0047324100593099366,351
491,11.0,105771,0.004184324071086982,394
492,11.0,106119,0.004256128302773013,348
493,11.0,106471,0.004627911907757142,352
494,11.0,106844,0.004204332063066116,373
495,4.0,107145,0.005134087908448953,301
496,3.0,107424,0.003770596620167345,279
497,11.0,107730,0.0042545220834018125,306
498,7.0,108014,0.005019279257816968,284
499,7.0,108305,0.0053475494383259424,291
500,5.0,108732,0.005347218913876921,427
501,11.0,109223,0.005047850169010198,491
502,9.0,109714,0.0042138752556849955,491
503,3.0,109950,0.005140703058186311,236
504,9.0,110502,0.004081198595280103,552
505,11.0,111100,0.004726301938336386,598
506,9.0,111507,0.004653555643096501,407
507,4.0,111825,0.004472839513712774,318
508,7.0,112211,0.004522147002031592,386
509,3.0,112450,0.004440554321480244,239
510,8.0,112814,0.004452853593800303,364
511,7.0,113155,0.004427014206896562,341
512,11.0,113481,0.003604531920368544,326
513,3.0,113762,0.00355325614446524,281
514,11.0,114109,0.004246447843685092,347
515,3.0,114359,0.004098968081925705,250
516,2.0,114581,0.004501637708775282,222
517,7.0,114845,0.0038572090285208215,264
518,3.0,115255,0.004937840270184363,410
519,3.0,115480,0.004766570210259589,225
520,11.0,115822,0.004684664366304362,342
521,5.0,116155,0.004450206302371461,333
522,7.0,116444,0.00412166898620847,289
523,3.0,116722,0.004087547806455195,278
524,9.0,117139,0.004310683695756489,417
525,7.0,117397,0.005180447594240423,258
526,2.0,117596,0.00479035005632361,199
527,7.0,117869,0.0058117733049937925,273
528,11.0,118225,0.004288893251681697,356
529,3.0,118653,0.004890938792592589,428
530,3.0,118882,0.0043829265223711755,229
531,5.0,119298,0.004899407338491266,416
532,9.0,119786,0.004377393665689568,488
533,7.0,120063,0.005056004711534463,277
534,0.0,120406,0.004341457666462333,343
535,2.0,120774,0.005133887483188336,368
536,2.0,121203,0.004541462750879839,429
537,2.0,121424,0.00467954801588266,221
538,0.0,121634,0.0043889190359593724,210
539,2.0,121941,0.004788261571645014,307
540,0.0,122184,0.004400014465666314,243
541,2.0,122395,0.005993144997067019,211
542,2.0,122596,0.005178309956086444,201
543,0.0,122754,0.0044625086564832874,158
544,0.0,123004,0.005482366979551443,250
545,0.0,123195,0.004562600299142148,191
546,0.0,123488,0.005658703131793345,293
547,0.0,123649,0.003015485877852523,161
548,0.0,123845,0.004218368201148279,196
549,0.0,124024,0.004230651900137439,179
550,0.0,124263,0.0061328008235832536,239
551,0.0,124522,0.005157102813266095,259
552,0.0,124792,0.004900747628818391,270
553,2.0,125110,0.004704494781858929,318
554,0.0,125456,0.005627491402575325,346
555,0.0,125626,0.005391167498301537,170
556,2.0,125820,0.004469445924225567,194
557,2.0,126098,0.005004471869535023,278
558,0.0,126277,0.004719188882086328,179
559,0.0,126553,0.004440589912479956,276
560,2.0,126750,0.005284787676814423,197
561,0.0,126915,0.005585060149579393,165
562,0.0,127074,0.00446943703700412,159
563,0.0,127312,0.0051967739645950115,238
564,0.0,127493,0.0040818561346544135,181
565,0.0,127663,0.005532859376045749,170
566,0.0,127894,0.005235148329207039,231
567,0.0,128152,0.005334060611146064,258
568,2.0,128392,0.005225014792286705,240
569,2.0,128625,0.005059606637431285,233
570,2.0,128996,0.004376313802109174,371
571,4.0,129385,0.004272278951196718,389
572,0.0,129604,0.005045556132124675,219
573,0.0,129948,0.005198254752549262,344
574,2.0,130173,0.004241084049754136,225
575,2.0,130356,0.004628359420305974,183
576,1.0,130512,0.004422947347020221,156
577,0.0,130628,0.004513493712944057,116
578,1.0,130760,0.004471917348065758,132
579,1.0,130975,0.0052745246753041755,215
580,1.0,131101,0.0049856376431091035,126
581,0.0,131193,0.004651758818137909,92
582,2.0,131386,0.0059856952147143185,193
583,3.0,131622,0.003997357942715375,236
584,3.0,131863,0.0040500206155399355,241
585,3.0,132107,0.004386865972939452,244
586,1.0,132227,0.005751703417536192,120
587,0.0,132333,0.004672652882429659,106
588,1.0,132487,0.005080268325772605,154
589,0.0,132585,0.006410039887668972,98
590,1.0,132734,0.006737961361507788,149
591,2.0,132919,0.005747294996025802,185
592,1.0,133061,0.005417888731897901,142
593,0.0,133178,0.0046470345496656485,117
594,0.0,133288,0.003446620805582577,110
595,2.0,133479,0.0047591649377978365,191
596,0.0,133578,0.0054971191238651915,99
597,2.0,133755,0.004801163532210716,177
598,1.0,133959,0.004487392127572878,204
599,3.0,134218,0.005643973234004796,259
600,0.0,134331,0.005373422179894408,113
601,0.0,134423,0.007257591590251136,92
602,0.0,134536,0.009118907391201844,113
603,1.0,134703,0.005689613427197847,167
604,1.0,134878,0.005364522830475055,175
605,0.0,134982,0.005438605320478018,104
606,0.0,135091,0.00571371404838069,109
607,0.0,135197,0.00654201469961783,106
608,0.0,135296,0.005627933947522766,99
609,1.0,135650,0.005402189565099285,354
610,0.0,135762,0.005926497425191103,112
611,3.0,135992,0.006763297544002062,230
612,1.0,136143,0.00627565960945166,151
613,1.0,136296,0.004381787244770166,153
614,1.0,136482,0.004792393542766638,186
615,1.0,136644,0.00545310446431145,162
616,1.0,136796,0.004298945921295615,152
617,0.0,136895,0.004336309176406675,99
618,1.0,137049,0.004459586886684531,154
619,2.0,137275,0.005661527956982732,226
620,1.0,137427,0.005054057951347683,152
621,2.0,137599,0.004898711365534159,172
622,2.0,137795,0.004337840416772971,196
623,0.0,137888,0.00450195109802461,93
624,2.0,138064,0.005522013151066444,176
625,0.0,138184,0.006999566787029229,120
626,1.0,138342,0.00523849954352275,158
627,0.0,138441,0.00493576710325233,99
628,0.0,138554,0.005462113665355023,113
629,0.0,138647,0.004504592648831882,93
630,3.0,138955,0.005168372779629059,308
631,4.0,139243,0.005882498504629691,288
632,0.0,139349,0.007283645027646859,106
633,1.0,139500,0.00698930281480639,151
634,0.0,139603,0.005113168764915668,103
635,0.0,139701,0.006523169267002603,98
636,1.0,139856,0.004987326193992387,155
637,3.0,140181,0.005815571589225258,325
638,3.0,140467,0.005906589038217122,286
639,3.0,140761,0.0047874522653580005,294
640,3.0,140993,0.0038712002583922403,232
641,8.0,141282,0.0048062223326911305,289
642,9.0,141914,0.005280653160540007,632
643,11.0,142303,0.006012115110742527,389
644,7.0,142603,0.005752059641915063,300
645,3.0,142880,0.004790014136745574,277
646,11.0,143299,0.006703166815251433,419
647,12.0,143894,0.004960539491223259,595
648,7.0,144200,0.005746349347949338,306
649,7.0,144514,0.006304655101239347,314
650,7.0,144801,0.006040896496668889,287
651,3.0,145025,0.005543303724640022,224
652,11.0,145444,0.005774514379449283,419
653,3.0,145669,0.005134825061395532,225
654,4.0,146098,0.005780308862632772,429
655,11.0,146422,0.006808929693957952,324
656,8.0,146758,0.00592905248738264,336
657,7.0,147048,0.004821859959451229,290
658,4.0,147433,0.006259783325896768,385
659,3.0,147674,0.005289486352106664,241
660,11.0,147989,0.006417254985475059,315
661,3.0,148253,0.007586877204410099,264
662,7.0,148589,0.005680240395820745,336
663,3.0,148816,0.006293291383199696,227
664,2.0,149028,0.005901670481607824,212
665,8.0,149387,0.007259910238594139,359
666,3.0,149670,0.005847146264293339,283
667,3.0,149896,0.00606889439501351,226
668,4.0,150258,0.005678568639705794,362
669,7.0,150583,0.006566986546083801,325
670,3.0,150816,0.009474474302310168,233
671,4.0,151189,0.006475221609332402,373
672,3.0,151425,0.007161178043642687,236
673,3.0,151659,0.006357873623645178,234
674,7.0,152032,0.00606302934433744,373
675,7.0,152399,0.00721748024437566,367
676,3.0,152670,0.006429259139025065,271
677,5.0,153017,0.006254040093906123,347
678,4.0,153358,0.008151614861672095,341
679,4.0,153663,0.00752808678268787,305
680,5.0,154046,0.006190989998659715,383
681,3.0,154302,0.00693422165718971,256
682,7.0,154638,0.0074497602415379205,336
683,2.0,154984,0.00620580331135535,346
684,7.0,155457,0.007975607554093985,473
685,3.0,155675,0.008006856576184456,218
686,5.0,156137,0.007888367119307219,462
687,5.0,156551,0.007634567477455144,414
688,7.0,156969,0.009160821407322276,418
689,3.0,157200,0.0074171316382214145,231
690,4.0,157506,0.008740639094480833,306
691,5.0,157958,0.008500605679245406,452
692,4.0,158322,0.008219291406271373,364
693,7.0,158608,0.00798177404240241,286
694,5.0,159014,0.00864778322501851,406
695,4.0,159358,0.008484624254706856,344
696,1.0,159595,0.009305694980053418,237
697,3.0,159848,0.007509223732053603,253
698,2.0,160084,0.008373945546181703,236
699,3.0,160304,0.010011056666917284,220
700,3.0,160510,0.008977569055098427,206
701,3.0,160842,0.013069334641358982,332
702,2.0,161022,0.009294125794541388,180
703,4.0,161299,0.008981663298568606,277
704,2.0,161457,0.011548994793642284,158
705,3.0,161808,0.011346499227192,351
706,1.0,161964,0.011694462539591582,156
707,1.0,162128,0.009826068888420506,164
708,3.0,162398,0.011282906752172426,270
709,4.0,162689,0.012802257127480787,291
710,3.0,162895,0.011002308873782382,206
711,3.0,163101,0.010631690166281136,206
712,3.0,163332,0.01576733146435067,231
713,3.0,163540,0.01046193292231342,208
714,1.0,163722,0.00946834623347648,182
715,4.0,163982,0.011814137044949838,260
716,3.0,164216,0.00884219586749588,234
717,3.0,164518,0.01190537873278557,302
718,3.0,164889,0.012822407243092892,371
719,4.0,165159,0.012872448757816865,270
720,1.0,165305,0.009867117934272631,146
721,4.0,165649,0.009547306933940448,344
722,3.0,165881,0.0112730575230577,232
723,2.0,166060,0.009405837214389924,179
724,3.0,166366,0.0140667946291026,306
725,1.0,166495,0.016925364206278833,129
726,1.0,166653,0.012664442874527686,158
727,1.0,166791,0.009889489523524442,138
728,1.0,166971,0.014653291834474658,180
729,3.0,167236,0.010521983534107555,265
730,4.0,167521,0.010843685139231016,285
731,3.0,167744,0.008130159439129344,223
732,2.0,167906,0.010343620795740409,162
733,1.0,168072,0.010167797267190125,166
734,1.0,168261,0.012166449371506656,189
735,4.0,168583,0.011816549865391195,322
736,3.0,168903,0.012082104749038081,320
737,4.0,169294,0.011664613430342719,391
738,4.0,169685,0.013043575969737861,391
739,4.0,169987,0.012755907831574976,302
740,3.0,170191,0.010934732695721894,204
741,5.0,170528,0.013306897495184452,337
742,3.0,170743,0.01476920936293873,215
743,2.0,170935,0.00994457656643514,192
744,3.0,171159,0.011196180857236218,224
745,2.0,171337,0.013152083975368892,178
746,4.0,171596,0.014640356745708214,259
747,2.0,171791,0.014913033945963551,195
748,3.0,172013,0.015335928160762246,222
749,3.0,172362,0.0158706324612058,349
750,3.0,172606,0.011735156080994485,244
751,3.0,172891,0.00982038053942297,285
752,3.0,173125,0.014381795073548455,234
753,3.0,173361,0.018457652837118445,236
754,3.0,173584,0.015211294361832864,223
755,3.0,173779,0.01628400261576574,195
756,4.0,174033,0.015628222559639905,254
757,4.0,174284,0.01215239216517184,251
758,3.0,174577,0.012981169585366225,293
759,3.0,174787,0.014191143626313922,210
760,3.0,175034,0.012864641071618195,247
761,2.0,175252,0.012335755453640468,218
762,3.0,175468,0.015536784422962498,216
763,3.0,175758,0.013147339120919713,290
764,3.0,175972,0.014689331487945616,214
765,3.0,176195,0.014618923223181732,223
766,3.0,176425,0.014636330057122825,230
767,3.0,176700,0.01681144033204129,275
768,3.0,176900,0.012200851562265597,200
769,3.0,177193,0.01623623072847751,293
770,3.0,177410,0.013267252716213821,217
