episode,score,global_step,avg_loss,step
100,2.0,16667,0.0,189
101,0.0,16772,0.0,105
102,0.0,16894,0.0,122
103,2.0,17115,0.0,221
104,1.0,17258,0.0,143
105,2.0,17440,0.0,182
106,1.0,17611,0.0,171
107,2.0,17801,0.0,190
108,1.0,17951,0.0,150
109,0.0,18084,0.0,133
110,4.0,18369,0.0,285
111,2.0,18576,0.0,207
112,2.0,18768,0.0,192
113,2.0,18992,0.0,224
114,2.0,19180,0.0,188
115,2.0,19371,0.0,191
116,2.0,19546,0.0,175
117,3.0,19766,0.0,220
118,0.0,19874,0.0,108
119,2.0,20029,0.0,155
120,1.0,20154,0.0,125
121,0.0,20266,0.0,112
122,1.0,20412,0.0,146
123,0.0,20514,0.0,102
124,0.0,20633,0.0,119
125,1.0,20775,0.0,142
126,3.0,21023,0.0,248
127,3.0,21244,0.0,221
128,2.0,21425,0.0,181
129,2.0,21614,0.0,189
130,2.0,21770,0.0,156
131,3.0,22024,0.0,254
132,1.0,22183,0.0,159
133,2.0,22369,0.0,186
134,4.0,22612,0.0,243
135,1.0,22755,0.0,143
136,3.0,22969,0.0,214
137,0.0,23086,0.0,117
138,0.0,23216,0.0,130
139,5.0,23545,0.0,329
140,0.0,23656,0.0,111
141,1.0,23799,0.0,143
142,1.0,23946,0.0,147
143,2.0,24128,0.0,182
144,0.0,24234,0.0,106
145,3.0,24455,0.0,221
146,0.0,24557,0.0,102
147,1.0,24717,0.0,160
148,2.0,24910,0.0,193
149,3.0,25156,0.0,246
150,2.0,25360,0.0,204
151,2.0,25553,0.0,193
152,0.0,25657,0.0,104
153,1.0,25783,0.0,126
154,2.0,25978,0.0,195
155,4.0,26261,0.0,283
156,0.0,26378,0.0,117
157,0.0,26481,0.0,103
158,2.0,26642,0.0,161
159,2.0,26853,0.0,211
160,2.0,27036,0.0,183
161,1.0,27176,0.0,140
162,1.0,27321,0.0,145
163,2.0,27513,0.0,192
164,3.0,27754,0.0,241
165,1.0,27922,0.0,168
166,6.0,28281,0.0,359
167,3.0,28532,0.0,251
168,4.0,28813,0.0,281
169,2.0,29005,0.0,192
170,2.0,29183,0.0,178
171,0.0,29280,0.0,97
172,4.0,29543,0.0,263
173,2.0,29721,0.0,178
174,1.0,29880,0.0,159
175,2.0,30061,0.0,181
176,1.0,30213,0.0,152
177,0.0,30307,0.0,94
178,0.0,30436,0.0,129
179,0.0,30557,0.0,121
180,3.0,30784,0.0,227
181,0.0,30890,0.0,106
182,0.0,31013,0.0,123
183,1.0,31174,0.0,161
184,0.0,31278,0.0,104
185,0.0,31386,0.0,108
186,3.0,31649,0.0,263
187,0.0,31763,0.0,114
188,2.0,31988,0.0,225
189,2.0,32178,0.0,190
190,0.0,32284,0.0,106
191,0.0,32381,0.0,97
192,0.0,32507,0.0,126
193,3.0,32760,0.0,253
194,1.0,32922,0.0,162
195,0.0,33054,0.0,132
196,2.0,33246,0.0,192
197,0.0,33367,0.0,121
198,5.0,33707,0.0,340
199,0.0,33806,0.0,99
200,2.0,34004,0.0,198
201,1.0,34127,0.0,123
202,1.0,34286,0.0,159
203,2.0,34469,0.0,183
204,3.0,34745,0.0,276
205,0.0,34866,0.0,121
206,0.0,34964,0.0,98
207,0.0,35080,0.0,116
208,2.0,35284,0.0,204
209,4.0,35539,0.0,255
210,1.0,35685,0.0,146
211,1.0,35833,0.0,148
212,1.0,35993,0.0,160
213,3.0,36240,0.0,247
214,0.0,36361,0.0,121
215,1.0,36497,0.0,136
216,1.0,36643,0.0,146
217,0.0,36752,0.0,109
218,0.0,36848,0.0,96
219,4.0,37114,0.0,266
220,0.0,37233,0.0,119
221,1.0,37387,0.0,154
222,1.0,37562,0.0,175
223,4.0,37881,0.0,319
224,1.0,38041,0.0,160
225,1.0,38172,0.0,131
226,1.0,38339,0.0,167
227,1.0,38484,0.0,145
228,0.0,38599,0.0,115
229,1.0,38758,0.0,159
230,1.0,38914,0.0,156
231,2.0,39109,0.0,195
232,4.0,39375,0.0,266
233,2.0,39577,0.0,202
234,0.0,39671,0.0,94
235,2.0,39861,0.0,190
236,3.0,40094,0.0,233
237,0.0,40196,0.0,102
238,0.0,40305,0.0,109
239,0.0,40399,0.0,94
240,2.0,40592,0.0,193
241,1.0,40729,0.0,137
242,0.0,40841,0.0,112
243,2.0,41027,0.0,186
244,3.0,41250,0.0,223
245,1.0,41419,0.0,169
246,2.0,41620,0.0,201
247,2.0,41840,0.0,220
248,0.0,41966,0.0,126
249,3.0,42205,0.0,239
250,0.0,42312,0.0,107
251,5.0,42604,0.0,292
252,0.0,42732,0.0,128
253,2.0,42916,0.0,184
254,1.0,43061,0.0,145
255,2.0,43239,0.0,178
256,2.0,43439,0.0,200
257,0.0,43547,0.0,108
258,1.0,43692,0.0,145
259,1.0,43826,0.0,134
260,1.0,43989,0.0,163
261,0.0,44107,0.0,118
262,0.0,44210,0.0,103
263,0.0,44331,0.0,121
264,1.0,44491,0.0,160
265,0.0,44612,0.0,121
266,2.0,44785,0.0,173
267,0.0,44892,0.0,107
268,2.0,45104,0.0,212
269,1.0,45268,0.0,164
270,3.0,45501,0.0,233
271,1.0,45631,0.0,130
272,1.0,45770,0.0,139
273,2.0,45960,0.0,190
274,0.0,46058,0.0,98
275,2.0,46272,0.0,214
276,0.0,46385,0.0,113
277,0.0,46507,0.0,122
278,1.0,46637,0.0,130
279,1.0,46797,0.0,160
280,0.0,46918,0.0,121
281,3.0,47152,0.0,234
282,0.0,47276,0.0,124
283,3.0,47515,0.0,239
284,4.0,47765,0.0,250
285,2.0,47968,0.0,203
286,2.0,48170,0.0,202
287,2.0,48338,0.0,168
288,2.0,48547,0.0,209
289,4.0,48836,0.0,289
290,0.0,48944,0.0,108
291,1.0,49069,0.0,125
292,0.0,49170,0.0,101
293,3.0,49390,0.0,220
294,0.0,49487,0.0,97
295,0.0,49592,0.0,105
296,3.0,49835,0.0,243
297,0.0,49939,0.0,104
298,6.0,50259,0.018124183797772274,320
299,18.0,50940,0.020843175796893796,681
300,21.0,51448,0.021701462848265986,508
301,15.0,52015,0.02169701570975126,567
302,19.0,52602,0.02138215204934055,587
303,18.0,52997,0.020863228243380737,395
304,20.0,53509,0.021550383661519845,512
305,7.0,53885,0.022511420930931444,376
306,22.0,54348,0.020447806987738473,463
307,24.0,54903,0.0241499254520907,555
308,20.0,55482,0.0209873460536012,579
309,17.0,56251,0.023506763082370645,769
310,17.0,56654,0.02521270806493848,403
311,15.0,57180,0.023155669981065764,526
312,12.0,57612,0.023966770461238747,432
313,12.0,58108,0.023407489526312754,496
314,23.0,58632,0.023990944354596748,524
315,26.0,59239,0.023458020704648037,607
316,16.0,59790,0.02557328951476605,551
317,17.0,60288,0.02467973826999634,498
318,19.0,60683,0.02342043092335822,395
319,13.0,61159,0.024711470271777676,476
320,11.0,61646,0.025083995835489384,487
321,14.0,62014,0.024022401943195448,368
322,4.0,62239,0.024839665391482413,225
323,5.0,62516,0.027953315737853937,277
324,13.0,62981,0.02767157442191796,465
325,16.0,63423,0.025438824411596454,442
326,24.0,64004,0.02507898616959163,581
327,15.0,64460,0.025779073904503316,456
328,15.0,64918,0.02500930874085859,458
329,11.0,65343,0.0225571004917626,425
330,10.0,65773,0.024138667639534445,430
331,10.0,66115,0.023559173595634076,342
332,16.0,66663,0.025232764567039486,548
333,7.0,66996,0.02495545805162714,333
334,9.0,67316,0.02282312429033482,320
335,25.0,67983,0.02547019028741548,667
336,9.0,68307,0.024029975098753233,324
337,20.0,68898,0.024017383813382916,591
338,19.0,69521,0.024392766410105206,623
339,4.0,69773,0.022339524651807365,252
340,13.0,70343,0.02374795006543169,570
341,5.0,70627,0.02797863591121326,284
342,14.0,71206,0.0266459805740925,579
343,21.0,71939,0.024612769095092444,733
344,10.0,72380,0.02412093887469877,441
345,25.0,72999,0.0238378028914194,619
346,20.0,73576,0.023177496409685264,577
347,11.0,74159,0.022680677766879737,583
348,20.0,74741,0.023297722152549504,582
349,8.0,75126,0.022640589703110277,385
350,14.0,75478,0.02181232265022779,352
351,9.0,75884,0.021557942440984496,406
352,9.0,76290,0.021186703336488207,406
353,15.0,76732,0.024007968614573223,442
354,26.0,77402,0.02256259515155246,670
355,13.0,77847,0.02316074912983066,445
356,18.0,78468,0.023853866652725788,621
357,20.0,79219,0.02312404195802564,751
358,8.0,79619,0.023758930615731515,400
359,10.0,80077,0.021701548855770053,458
360,20.0,80600,0.023846337821599038,523
361,27.0,81274,0.023249114605612662,674
362,17.0,81819,0.022398555442293543,545
363,14.0,82336,0.02355313406513222,517
364,18.0,82874,0.021346060267790675,538
365,26.0,83462,0.022730153956613663,588
366,6.0,83772,0.021608460021220268,310
367,11.0,84166,0.021747888181403486,394
368,25.0,84940,0.021765968245387953,774
369,19.0,85478,0.022246025971696993,538
370,22.0,86044,0.021675561545165783,566
371,15.0,86633,0.022314941257073152,589
372,26.0,87261,0.02337603211594941,628
373,19.0,87835,0.02194432167596758,574
374,25.0,88316,0.02174658751625397,481
375,18.0,88721,0.021756639307864978,405
376,16.0,89201,0.022018391784028306,480
377,16.0,89756,0.021696547858693915,555
378,15.0,90122,0.020324525923997448,366
379,11.0,90596,0.02232095301345301,474
380,18.0,91098,0.023321267498580114,502
381,15.0,91679,0.024260405172444013,581
382,7.0,92031,0.024343421990786075,352
383,14.0,92533,0.022972528711638497,502
384,16.0,93128,0.02231049368602122,595
385,13.0,93608,0.021646124482019028,480
386,17.0,94103,0.02305572499906776,495
387,22.0,94621,0.024138323225091754,518
388,8.0,94998,0.02083495574934156,377
389,13.0,95489,0.020490707003306637,491
390,26.0,96019,0.02300494741296993,530
391,13.0,96462,0.020244464034484762,443
392,16.0,97037,0.021471015558092166,575
393,7.0,97414,0.02296838037940162,377
394,6.0,97711,0.018903844478902303,297
395,24.0,98235,0.018338380562864024,524
396,11.0,98773,0.01947618665634118,538
397,18.0,99275,0.02163138507194706,502
398,8.0,99652,0.021650262760302293,377
399,13.0,100134,0.02177645232810067,482
400,12.0,100602,0.020545642302843194,468
401,9.0,101046,0.02002559122833977,444
402,6.0,101354,0.020646125761007394,308
403,14.0,101863,0.022635066378948576,509
404,12.0,102294,0.02111204244032191,431
405,20.0,102783,0.019272322737200448,489
406,17.0,103270,0.019050939095725767,487
407,21.0,103800,0.018945125992220986,530
408,22.0,104335,0.020953782081656228,535
409,11.0,104807,0.019128158159866748,472
410,16.0,105396,0.02056073666645486,589
411,9.0,105812,0.019632473178997037,416
412,19.0,106340,0.019523478481873593,528
413,25.0,107089,0.018650913630793735,749
414,8.0,107505,0.020208281922140695,416
415,18.0,107975,0.01830949836157936,470
416,18.0,108488,0.02119213189375106,513
417,19.0,109178,0.019785859951229792,690
418,15.0,109564,0.02049489843675992,386
419,9.0,109871,0.01826762524054231,307
420,17.0,110326,0.01898545964690089,455
421,11.0,110838,0.01998424019302547,512
422,14.0,111477,0.02080360407449512,639
423,20.0,111956,0.017965430559324088,479
424,23.0,112481,0.01990667478713606,525
425,20.0,113018,0.01854590084481797,537
426,12.0,113431,0.021012736513864556,413
427,21.0,113906,0.018673630846100613,475
428,17.0,114622,0.01876794296590281,716
429,20.0,115184,0.020977613199220514,562
430,25.0,115681,0.020400033041134934,497
431,8.0,116079,0.020426251572479574,398
432,18.0,116629,0.018375648710326375,550
433,29.0,117233,0.01900478584827957,604
434,8.0,117510,0.019313550306675746,277
435,13.0,118039,0.0194731507522304,529
436,12.0,118532,0.0212647102364201,493
437,20.0,119100,0.019394536037305468,568
438,6.0,119423,0.019162263318819886,323
439,23.0,120074,0.018934703204736468,651
440,24.0,120812,0.020477118707251885,738
441,21.0,121438,0.019127518616742438,626
442,22.0,122066,0.020128902558579888,628
443,19.0,122716,0.019465167026053398,650
444,11.0,123082,0.01976352309918825,366
445,8.0,123460,0.019830907083814964,378
446,18.0,124012,0.020252307553111703,552
447,28.0,124971,0.01993134660748046,959
448,14.0,125434,0.02102438636128157,463
449,16.0,126004,0.01967904656929405,570
450,10.0,126499,0.01876636470075358,495
451,21.0,126987,0.01965697828730851,488
452,23.0,127521,0.01832293997926826,534
453,12.0,128045,0.018138073958396086,524
454,8.0,128443,0.01796309433873958,398
455,19.0,128913,0.019220215376922267,470
456,13.0,129386,0.018592680439433715,473
457,10.0,129793,0.01854564415886472,407
458,11.0,130246,0.017159284634343977,453
459,18.0,130867,0.017077123965515386,621
460,19.0,131492,0.016957047078106552,625
461,22.0,132244,0.018917616742599303,752
462,9.0,132698,0.019669805746666557,454
463,19.0,133247,0.020113933491961646,549
464,21.0,134013,0.01727108505533828,766
465,23.0,134697,0.017366110332233953,684
466,20.0,135302,0.018709960995599906,605
467,14.0,135756,0.01961376446892614,454
468,21.0,136462,0.019112392276572986,706
469,31.0,137167,0.018646560892287695,705
470,13.0,137617,0.01733133202082374,450
471,24.0,138446,0.017322822979029855,829
472,20.0,139049,0.017501867684295517,603
473,22.0,139606,0.017929311551001505,557
474,16.0,140179,0.01776483347369228,573
475,19.0,140717,0.018083939700539755,538
476,21.0,141220,0.016556838546300058,503
477,18.0,141728,0.016947025447390886,508
478,16.0,142322,0.017296557128556805,594
479,28.0,142910,0.018214892589769858,588
480,22.0,143470,0.01958197786776249,560
481,18.0,144027,0.01735974007906456,557
482,18.0,144415,0.016171579359617737,388
483,9.0,144853,0.016850042725529427,438
484,19.0,145520,0.017564619771963073,667
485,6.0,145871,0.01738644505707027,351
486,8.0,146219,0.016230796399725675,348
487,17.0,146717,0.015996753677153534,498
488,18.0,147347,0.01721574121093865,630
489,14.0,147921,0.017113587019850666,574
490,11.0,148387,0.01741615725072129,466
491,20.0,148959,0.016666396539552476,572
492,20.0,149539,0.01847083102590565,580
493,11.0,150013,0.018499305186142855,474
494,13.0,150487,0.018101576399618076,474
495,18.0,151131,0.018023420839284123,644
496,16.0,151729,0.01842868856479878,598
497,14.0,152208,0.017691431251973776,479
498,19.0,152662,0.017625734575030225,454
499,16.0,153214,0.017013682088872883,552
500,15.0,153623,0.016364144938679135,409
501,12.0,154165,0.015740882081982276,542
502,16.0,154775,0.017054092751999126,610
503,20.0,155409,0.017425701814011027,634
504,18.0,156077,0.017647138955249327,668
505,29.0,156862,0.018255602357876457,785
506,21.0,157662,0.016833023544459137,800
507,23.0,158220,0.016579004511984873,558
508,18.0,158744,0.015362858848258824,524
509,24.0,159344,0.019171975293235544,600
510,18.0,159890,0.01700089399601783,546
511,25.0,160505,0.01609448580392182,615
512,18.0,161184,0.01721488399566899,679
513,16.0,161752,0.019235889981361436,568
514,16.0,162314,0.015758110990717153,562
515,13.0,162767,0.017888417265225803,453
516,12.0,163285,0.01742338960391153,518
517,14.0,163909,0.015998424970185183,624
518,23.0,164346,0.015705658199619374,437
519,15.0,164870,0.01689056526622486,524
520,19.0,165535,0.01781332067431028,665
521,22.0,166011,0.016905490463323687,476
522,12.0,166509,0.016420136813525985,498
523,16.0,167125,0.016516468290000693,616
524,11.0,167618,0.016075117625229996,493
525,10.0,168032,0.016536783738987485,414
526,17.0,168570,0.01672890439785785,538
527,13.0,169047,0.017084497950733902,477
528,12.0,169612,0.017070483871883986,565
529,9.0,170043,0.01781846172694363,431
530,15.0,170458,0.017082880466688335,415
531,18.0,171087,0.01640241320490384,629
532,23.0,171623,0.018108543960358894,536
533,9.0,172041,0.014738729271929684,418
534,16.0,172611,0.016608083027766264,570
535,12.0,173019,0.01660476032117788,408
536,21.0,173610,0.017964371172610794,591
537,35.0,174357,0.016808775531073815,747
538,19.0,175012,0.016028529765326104,655
539,28.0,175718,0.01670547688840598,706
540,18.0,176288,0.015558336750530687,570
541,24.0,176992,0.01798065137286771,704
542,27.0,177700,0.017609073488863244,708
543,14.0,178332,0.016880420831627437,632
544,6.0,178615,0.01570897549431929,283
545,23.0,179177,0.016145877448967873,562
546,28.0,180056,0.014950906409404163,879
547,21.0,180656,0.017081350026855943,600
548,8.0,181053,0.016513634245972894,397
549,21.0,181589,0.016647894891307326,536
550,15.0,182004,0.01605126333159271,415
551,15.0,182554,0.017126505599590017,550
552,11.0,183073,0.015951714164291208,519
553,6.0,183394,0.016231640151918015,321
554,22.0,183902,0.01627041956267272,508
555,13.0,184356,0.015416187526671512,454
556,18.0,184742,0.016634943585154008,386
557,13.0,185089,0.016708712366789374,347
558,14.0,185480,0.01668053864658622,391
559,24.0,186114,0.017819315014768404,634
560,19.0,186625,0.016734182050701325,511
561,16.0,187112,0.017781655958880434,487
562,20.0,187745,0.015532864821746675,633
563,17.0,188362,0.015171067790895085,617
564,20.0,189032,0.016164314579618262,670
565,27.0,189685,0.015187161382949864,653
566,30.0,190475,0.016534262151299692,790
567,30.0,191082,0.016081365006319914,607
568,22.0,191771,0.01684825216772789,689
569,18.0,192370,0.017180623379065646,599
570,19.0,192728,0.01592792405967351,358
571,15.0,193323,0.016961184537092992,595
572,10.0,193835,0.014858917850460784,512
573,15.0,194399,0.016603207640974876,564
574,13.0,194890,0.01660716823229183,491
575,6.0,195214,0.016721028226814347,324
576,24.0,195711,0.016073784461304436,497
577,25.0,196249,0.014298490583801428,538
578,9.0,196679,0.015289587344227055,430
579,23.0,197170,0.01599360829659751,491
580,22.0,197851,0.015093101014943162,681
581,22.0,198489,0.016098737475997986,638
582,25.0,199004,0.015952490745406164,515
583,23.0,199694,0.01626289951230359,690
584,23.0,200264,0.016511946567232115,570
585,16.0,200717,0.017502431005160336,453
586,6.0,201043,0.01615872095550405,326
587,21.0,201798,0.01796293527987286,755
588,20.0,202269,0.0156437090778231,471
589,18.0,202743,0.016084372935023843,474
590,21.0,203236,0.015178955270475226,493
591,20.0,203827,0.016169201609558016,591
592,11.0,204299,0.015352850862146331,472
593,24.0,204898,0.015491038412578678,599
594,12.0,205378,0.01644754723577838,480
595,10.0,205842,0.016462214019125457,464
596,26.0,206383,0.016041954032269386,541
597,15.0,206902,0.014726852479651893,519
598,7.0,207240,0.017130473082211453,338
599,8.0,207610,0.016646148572279442,370
600,15.0,208126,0.014428218357380508,516
601,11.0,208634,0.015308269658208437,508
602,19.0,209188,0.01440090072160126,554
603,16.0,209599,0.01478652906824479,411
604,19.0,210130,0.015771046993603294,531
605,6.0,210451,0.015352599323883862,321
606,5.0,210736,0.01441113521291858,285
607,17.0,211305,0.01601000319428166,569
608,21.0,211937,0.015024208002948479,632
609,26.0,212610,0.015355412756095614,673
610,10.0,213138,0.016867213012918717,528
611,26.0,213900,0.014897176227028167,762
612,12.0,214498,0.017136841414852166,598
613,18.0,215178,0.016806360869582825,680
614,8.0,215565,0.016258651809556317,387
615,10.0,215934,0.01553269812813897,369
616,18.0,216453,0.01651266455647638,519
617,8.0,216844,0.014773175252697971,391
618,25.0,217346,0.01687139611604505,502
619,13.0,217835,0.015428009814966531,489
620,9.0,218243,0.01578380982134738,408
621,14.0,218643,0.016406822748976993,400
622,15.0,219148,0.01505386155619664,505
623,12.0,219604,0.014882439296343364,456
624,15.0,219999,0.014077870986023564,395
625,10.0,220445,0.015770250387088347,446
626,7.0,220758,0.015888013579613402,313
627,20.0,221331,0.014423551815736674,573
628,6.0,221640,0.015415512118224827,309
629,15.0,222307,0.015199645381994026,667
630,8.0,222677,0.014879452430161748,370
631,8.0,223034,0.015082636813852279,357
632,10.0,223513,0.015737647012299964,479
633,15.0,224013,0.015019038836006075,500
634,8.0,224386,0.016761274854920995,373
635,12.0,224882,0.016906163686496344,496
636,9.0,225307,0.014605332319213845,425
637,7.0,225639,0.014288964165347987,332
638,17.0,226135,0.01660635804787049,496
639,13.0,226671,0.015414966077677585,536
640,13.0,227111,0.014508288660594686,440
641,15.0,227620,0.014871744186048395,509
642,9.0,227900,0.014628234345582313,280
643,12.0,228344,0.015904805482850778,444
644,21.0,228871,0.015189282699493404,527
645,12.0,229338,0.015898494733815587,467
646,12.0,229835,0.014504589173559594,497
647,11.0,230317,0.015364191253960357,482
648,22.0,231020,0.016878304970424203,703
649,16.0,231527,0.01578763142986778,507
650,19.0,232033,0.015333628450707154,506
651,18.0,232513,0.014377819378205458,480
652,18.0,232936,0.015897879589609934,423
653,11.0,233196,0.01461310120771836,260
654,17.0,233816,0.01577540166448847,620
655,13.0,234302,0.015614082197560029,486
656,16.0,234752,0.015529511471589406,450
657,24.0,235265,0.016894076880159266,513
658,11.0,235669,0.01628914143714943,404
659,13.0,236299,0.015664467926780206,630
660,17.0,236749,0.014690969837700121,450
661,13.0,237199,0.015170914297276693,450
662,12.0,237693,0.01491788726265595,494
663,7.0,238035,0.013873239858137248,342
664,16.0,238672,0.015571948533692781,637
665,16.0,239136,0.014305531072374112,464
666,12.0,239676,0.016303426200088494,540
667,14.0,240210,0.015678601282287288,534
668,15.0,240632,0.014846564869322457,422
669,13.0,241189,0.01505061445615206,557
670,9.0,241565,0.01696441248814734,376
671,11.0,242027,0.013733816455577972,462
672,10.0,242376,0.01517805706023807,349
673,20.0,242966,0.016009139944404616,590
674,17.0,243422,0.015230086947875015,456
675,18.0,243933,0.016221629536333413,511
676,18.0,244436,0.014381430200467749,503
677,20.0,245134,0.014581874341178247,698
678,20.0,245608,0.014925908556778793,474
679,12.0,246112,0.015868277517530793,504
680,18.0,246725,0.014486168578060475,613
681,20.0,247311,0.01631985940460319,586
682,19.0,247894,0.01567474463762872,583
683,10.0,248344,0.01583802453876059,450
684,21.0,248852,0.014113682045144814,508
685,27.0,249540,0.01472507793132113,688
686,23.0,250286,0.014692027491393147,746
687,9.0,250667,0.015113041163428279,381
688,18.0,251254,0.01661584877985763,587
689,22.0,251808,0.014448963393669892,554
690,10.0,252316,0.014650473333164174,508
691,18.0,252798,0.014713863794729538,482
692,14.0,253374,0.014813083522919138,576
693,19.0,254071,0.015498401669296336,697
694,21.0,254711,0.015900417428429136,640
695,20.0,255267,0.013719338062198383,556
696,11.0,255652,0.014183882952444013,385
697,21.0,256123,0.014996766164526146,471
698,16.0,256603,0.014629804832172038,480
699,9.0,257014,0.014721747877817248,411
700,20.0,257691,0.015081114106363805,677
701,12.0,258077,0.014400343486974065,386
702,16.0,258531,0.016269140706694017,454
703,20.0,259007,0.015031571204318203,476
704,14.0,259534,0.014972186988980405,527
705,27.0,260117,0.01480562595341444,583
706,9.0,260561,0.014733124356680163,444
707,15.0,261080,0.015572996705551569,519
708,10.0,261528,0.014571404016091296,448
709,18.0,262005,0.01522623929672238,477
710,19.0,262658,0.014421298258629832,653
711,12.0,263048,0.015280108785746285,390
712,24.0,263690,0.01390224049227585,642
713,24.0,264435,0.014171561034671312,745
714,25.0,265168,0.014216002455412564,733
715,20.0,265621,0.014247432556830832,453
716,19.0,266206,0.015231659414513338,585
717,4.0,266457,0.016472600401143553,251
718,9.0,266866,0.014761038827749703,409
719,5.0,267151,0.014356073429971411,285
720,12.0,267689,0.015147279267464193,538
721,10.0,268128,0.014436194692671529,439
722,14.0,268776,0.015993135647915078,648
723,15.0,269343,0.015396253264454117,567
724,16.0,269890,0.015186687186211382,547
725,11.0,270370,0.014836426062538521,480
726,24.0,271006,0.01509104257485384,636
727,29.0,271779,0.015246422452357251,773
728,14.0,272385,0.015042706589420439,606
729,21.0,272946,0.01303889343849966,561
730,22.0,273588,0.01352008740532624,642
731,20.0,274165,0.014995431105716822,577
732,19.0,274716,0.014979462306853554,551
733,20.0,275323,0.013137163720657524,607
734,19.0,275843,0.015000234096973705,520
735,37.0,276688,0.01494628464584046,845
736,15.0,277207,0.01481521737962326,519
737,18.0,277781,0.01460943476318054,574
738,12.0,278192,0.014016004612498266,411
739,10.0,278646,0.015044031416641401,454
740,20.0,279120,0.014297147535174724,474
741,13.0,279618,0.013251724716179619,498
742,10.0,280083,0.013958083126463638,465
743,10.0,280522,0.013814900630495272,439
744,22.0,281308,0.013466816057679753,786
745,25.0,281917,0.013175219540275505,609
746,15.0,282438,0.015654124711198203,521
747,22.0,282985,0.015151896234027108,547
748,25.0,283723,0.014531661908836029,738
749,13.0,284167,0.013874522176453727,444
750,16.0,284704,0.014274009411831106,537
751,18.0,285108,0.014955814848573288,404
752,22.0,285929,0.013825931593982205,821
753,14.0,286417,0.013364932025576651,488
754,16.0,286902,0.014304841729361065,485
755,31.0,287569,0.015517265302624074,667
756,23.0,288290,0.015188294085761177,721
757,12.0,288771,0.013947492894491959,481
758,38.0,289597,0.015115179456787333,826
759,16.0,290122,0.012697932088492616,525
760,16.0,290557,0.015628333320712735,435
761,18.0,291048,0.013574710683166874,491
762,27.0,291746,0.015000633076737291,698
763,27.0,292612,0.015439977301497067,866
764,25.0,293030,0.014403327784983388,418
765,28.0,293694,0.014968223422898979,664
766,23.0,294335,0.014917969065751043,641
767,7.0,294694,0.013399728102036193,359
768,16.0,295252,0.014951315816841506,558
769,21.0,295695,0.013437734120951138,443
770,19.0,296253,0.014731329777294697,558
771,13.0,296765,0.01536304087312601,512
772,23.0,297425,0.014829774684745424,660
