episode,score,global_step,avg_loss,step
758,2.0,123942,0.0024479596810458976,212
759,4.0,124233,0.0032210274928079546,291
760,0.0,124375,0.0027662855925619867,142
761,0.0,124493,0.002694426438365091,118
762,1.0,124647,0.002523831060582413,154
763,0.0,124760,0.0023932219226569344,113
764,0.0,124866,0.0032617134629961,106
765,0.0,124978,0.003018204165962451,112
766,2.0,125160,0.003010678588322792,182
767,1.0,125302,0.003195146572938362,142
768,2.0,125496,0.002989841971689249,194
769,0.0,125606,0.00262923609159109,110
770,0.0,125719,0.0031254496964688407,113
771,0.0,125848,0.0024852472231293014,129
772,1.0,125989,0.002858240338868045,141
773,2.0,126195,0.002579008698400411,206
774,1.0,126368,0.003129579064521339,173
775,0.0,126491,0.00308356207496979,123
776,0.0,126599,0.002700240058663473,108
777,0.0,126708,0.002982042297273037,109
778,2.0,126897,0.0028444152466045847,189
779,2.0,127096,0.0030066285218649383,199
780,3.0,127331,0.0030401167658733064,235
781,2.0,127525,0.0030375713505077094,194
782,1.0,127661,0.0025991341501159747,136
783,2.0,127861,0.002622734313656565,200
784,0.0,127968,0.0023998730410728915,107
785,3.0,128216,0.00277700012069024,248
786,2.0,128392,0.002871821075416392,176
787,0.0,128492,0.003303808388118341,100
788,0.0,128619,0.002796365971385165,127
789,0.0,128729,0.002869695653023221,110
790,2.0,128907,0.00332146661057113,178
791,0.0,129023,0.0035615567513120586,116
792,3.0,129266,0.002907230289550661,243
793,2.0,129456,0.002836844527540674,190
794,2.0,129675,0.0029615794383332106,219
795,4.0,129944,0.002861995772668858,269
796,0.0,130055,0.003082236728398523,111
797,1.0,130207,0.00291710970267152,152
798,0.0,130321,0.003225790513529079,114
799,2.0,130531,0.0028567557162854688,210
800,4.0,130805,0.0030830117884861003,274
801,0.0,130909,0.003004858788354061,104
802,1.0,131047,0.00360503517676857,138
803,0.0,131162,0.002825981259142598,115
804,2.0,131374,0.0029928821243410705,212
805,5.0,131703,0.002903915987369663,329
806,1.0,131831,0.0029439361223495553,128
807,0.0,131955,0.0024652981004648256,124
808,1.0,132100,0.0025446549603531884,145
809,3.0,132341,0.002662073444089137,241
810,0.0,132462,0.0024857553203181558,121
811,0.0,132564,0.002993042881924196,102
812,1.0,132726,0.002997377319183844,162
813,0.0,132866,0.002746806408910223,140
814,0.0,132975,0.003345093096029797,109
815,0.0,133101,0.0029910828865294683,126
816,4.0,133385,0.0029012040399144278,284
817,0.0,133491,0.0026976250744910604,106
818,2.0,133661,0.0029154611703447967,170
819,2.0,133869,0.002489119393590482,208
820,0.0,133969,0.003051461852878674,100
821,2.0,134171,0.0030048680829159002,202
822,1.0,134327,0.003017532962895203,156
823,1.0,134483,0.0027774496238693338,156
824,2.0,134680,0.0028499814663915956,197
825,0.0,134774,0.0029652376410438668,94
826,0.0,134889,0.002696972448915324,115
827,4.0,135157,0.0034502004108169296,268
828,1.0,135323,0.0027370591550338595,166
829,0.0,135447,0.0030886031250416165,124
830,2.0,135629,0.0030938273654016113,182
831,1.0,135780,0.003037290684204475,151
832,0.0,135911,0.0026687828647357125,131
833,3.0,136130,0.0023847105315151764,219
834,1.0,136252,0.0023897955847222295,122
835,2.0,136457,0.002788780128492185,205
836,1.0,136621,0.002834897681947684,164
837,4.0,136898,0.003114605879317512,277
838,0.0,137009,0.0030093559283913083,111
839,1.0,137157,0.0026372424096605855,148
840,1.0,137284,0.002383378426488853,127
841,2.0,137447,0.0028698757071685403,163
842,1.0,137577,0.003076852243947752,130
843,2.0,137740,0.002705888253570996,163
844,1.0,137898,0.002984445136600606,158
845,1.0,138066,0.0029328095985165633,168
846,6.0,138442,0.002784326774262615,376
847,1.0,138596,0.0021289870269533646,154
848,3.0,138834,0.0027830268506932043,238
849,4.0,139119,0.002464386473466699,285
850,2.0,139320,0.0028386949209910275,201
851,1.0,139461,0.0022890694976567764,141
852,2.0,139660,0.0027886150503319694,199
853,1.0,139830,0.002679965365696797,170
854,0.0,139927,0.0031482034645114723,97
855,2.0,140138,0.0025830259979789773,211
856,1.0,140304,0.0025932966268720267,166
857,1.0,140449,0.0030401185274246834,145
858,1.0,140594,0.0032450179136315547,145
859,1.0,140741,0.0028680479068888026,147
860,1.0,140899,0.0032793516943744596,158
861,3.0,141098,0.0028685249348378403,199
862,3.0,141304,0.0028902232230587827,206
863,0.0,141403,0.0023753435334537693,99
864,2.0,141578,0.002308953382557125,175
865,3.0,141801,0.0027376387813271602,223
866,1.0,141967,0.0028737002983782447,166
867,2.0,142183,0.0029838419531255634,216
868,1.0,142340,0.0031371845435752468,157
869,0.0,142465,0.003023648817332287,125
870,0.0,142568,0.0027097625212634526,103
871,1.0,142691,0.0036934868548405206,123
872,1.0,142823,0.0033341621713961185,132
873,0.0,142948,0.0032126440727806766,125
874,1.0,143099,0.0029016511429808393,151
875,2.0,143279,0.003385026570062008,180
876,2.0,143470,0.0025047687015141385,191
877,0.0,143590,0.0024802485959412477,120
878,2.0,143784,0.002870229568644231,194
879,1.0,143909,0.0030847782930504765,125
880,0.0,144034,0.0027425780123157893,125
881,1.0,144167,0.003030970226327075,133
882,1.0,144314,0.003532888381504235,147
883,3.0,144556,0.0033052033767422126,242
884,1.0,144691,0.0031410843700777386,135
885,2.0,144888,0.003089043035355284,197
886,2.0,145062,0.002523903705454798,174
887,0.0,145174,0.0031906955054686087,112
888,1.0,145337,0.0029108053663632768,163
889,6.0,145685,0.00308250635987014,348
890,0.0,145806,0.0032511565416502553,121
891,0.0,145909,0.0027666140493821127,103
892,1.0,146041,0.0026976301955879867,132
893,0.0,146161,0.002942953932362495,120
894,3.0,146387,0.0029010986164430346,226
895,1.0,146524,0.003274455278466639,137
896,0.0,146650,0.002665246046021027,126
897,0.0,146769,0.00282567472834312,119
898,1.0,146931,0.002894018578891283,162
899,0.0,147049,0.0036392709094659457,118
900,0.0,147164,0.0032595943086641418,115
901,1.0,147313,0.0027334842478793746,149
902,2.0,147500,0.0031278621630903176,187
903,0.0,147624,0.0023180927494195203,124
904,1.0,147748,0.0030705083493323343,124
905,4.0,148037,0.002490471232007225,289
906,1.0,148199,0.0022238057892654643,162
907,0.0,148301,0.0032199123052925964,102
908,0.0,148413,0.002810676114677335,112
909,2.0,148581,0.003022312457806904,168
910,4.0,148834,0.003008500024435871,253
911,1.0,148963,0.002478391926996305,129
912,3.0,149208,0.002834752689430351,245
913,0.0,149308,0.002376199094846925,100
914,2.0,149487,0.0032333220164493174,179
915,0.0,149595,0.003013716272549674,108
916,1.0,149730,0.0025044313971024908,135
917,1.0,149908,0.0028618986211614776,178
918,3.0,150118,0.0028807938885187295,210
919,1.0,150266,0.003055777447291409,148
920,2.0,150459,0.0036499548126967952,193
921,0.0,150563,0.0035776106522444726,104
922,1.0,150741,0.003202319199417207,178
923,1.0,150919,0.003532214192939668,178
924,1.0,151044,0.0031912693219710493,125
925,1.0,151208,0.003158431533678617,164
926,1.0,151357,0.003078036683791957,149
927,1.0,151515,0.0032756504693489787,158
928,2.0,151700,0.002757481168867565,185
929,1.0,151850,0.0030902654001147313,150
930,1.0,151983,0.0023269124400386297,133
931,0.0,152080,0.0024487784479244566,97
932,1.0,152226,0.0030970326184484444,146
933,2.0,152426,0.002724770054464898,200
934,2.0,152617,0.0029819776555229573,191
935,3.0,152840,0.0025396716740486006,223
936,1.0,152977,0.0025876618519428156,137
937,0.0,153080,0.002247696470436777,103
938,3.0,153308,0.0024279727188697285,228
939,0.0,153413,0.00223482944701616,105
940,2.0,153567,0.002373096734070761,154
941,2.0,153731,0.0028703434850063875,164
942,0.0,153841,0.002877324214221682,110
943,1.0,153991,0.003040121464467423,150
944,1.0,154122,0.002602589712948936,131
945,0.0,154242,0.0025210127552327322,120
946,1.0,154404,0.0033132330816970576,162
947,0.0,154531,0.002585082745758345,127
948,0.0,154635,0.0029164131626745215,104
949,1.0,154802,0.003271580037674316,167
950,3.0,155039,0.0032423938699999003,237
951,3.0,155298,0.0027625943166780815,259
952,1.0,155433,0.002507906173397916,135
953,3.0,155670,0.002906015186778441,237
954,1.0,155817,0.0032584532832361157,147
955,2.0,155991,0.0030407489127993494,174
956,0.0,156112,0.0030256900905810615,121
957,2.0,156295,0.0029522796453296347,183
958,1.0,156426,0.0024374536470386098,131
959,3.0,156661,0.0025073066357455243,235
960,1.0,156806,0.002770359480928164,145
961,0.0,156914,0.0030461431511462755,108
962,3.0,157166,0.0028529065774880527,252
963,2.0,157335,0.002511813594561888,169
964,3.0,157548,0.002668152830959974,213
965,0.0,157668,0.0036621286021954803,120
966,1.0,157802,0.00261133788804293,134
967,1.0,157942,0.0025208759971422166,140
968,1.0,158101,0.0022504464093502023,159
969,1.0,158240,0.0022812943739318014,139
970,2.0,158446,0.0028060909754498145,206
971,2.0,158651,0.002833048256724862,205
972,1.0,158797,0.0022289019823066867,146
973,2.0,158997,0.00300052579784051,200
974,0.0,159094,0.0028513381777565414,97
975,2.0,159286,0.0026274257725802386,192
976,1.0,159440,0.002995002009970744,154
977,2.0,159613,0.0027051049551539497,173
978,1.0,159764,0.0029571176655736053,151
979,1.0,159938,0.002653970266211458,174
980,1.0,160093,0.002797116026302378,155
981,0.0,160217,0.0028257249415446495,124
982,2.0,160433,0.002556934112324901,216
983,2.0,160608,0.0032306164633856887,175
984,1.0,160738,0.003056405719486905,130
985,1.0,160879,0.0030662657826795127,141
986,0.0,161003,0.0026462482916625256,124
987,3.0,161237,0.0022730054621696093,234
988,3.0,161461,0.002766799328248177,224
989,0.0,161582,0.002917489339245752,121
990,0.0,161686,0.0030514796030335955,104
991,2.0,161880,0.0029941010288753534,194
992,0.0,161991,0.002795313581012673,111
993,0.0,162095,0.003168887493276228,104
994,0.0,162190,0.0030510233127403665,95
995,4.0,162453,0.002835443043079392,263
996,2.0,162638,0.0025031902262501694,185
997,1.0,162779,0.002686015582781718,141
998,0.0,162907,0.0028857487278557414,128
999,3.0,163135,0.0029802716572651647,228
1000,2.0,163361,0.002579828678011659,226
1001,0.0,163458,0.00274523250453564,97
1002,1.0,163627,0.002620423526164792,169
1003,2.0,163822,0.002649739698049066,195
1004,1.0,163951,0.002731420082997737,129
1005,3.0,164171,0.0030116160818641387,220
1006,2.0,164383,0.0026029051779876268,212
1007,2.0,164583,0.002810438590331614,200
1008,0.0,164706,0.0027014049886360213,123
1009,0.0,164828,0.0027530597843511326,122
1010,1.0,164989,0.002528346530107793,161
1011,1.0,165115,0.002650805852995507,126
1012,1.0,165263,0.0029281835264475522,148
1013,4.0,165532,0.0030223244978795764,269
1014,0.0,165638,0.003387462899521745,106
1015,0.0,165757,0.002613188938925641,119
1016,5.0,166063,0.003082409134932794,306
1017,1.0,166204,0.003207829390858217,141
1018,3.0,166466,0.003053944219805749,262
1019,0.0,166581,0.0026681626029684317,115
1020,0.0,166690,0.003141365899864468,109
1021,0.0,166802,0.0029000335161453806,112
1022,1.0,166945,0.002681699309851973,143
1023,2.0,167111,0.0030790279527657303,166
1024,3.0,167312,0.0030045365800658113,201
1025,0.0,167420,0.002594234415103832,108
1026,0.0,167531,0.0032012217624846394,111
1027,1.0,167685,0.002590596626452987,154
1028,2.0,167875,0.0029497160039825662,190
1029,2.0,168090,0.002527603141604845,215
1030,2.0,168279,0.002535657088508492,189
1031,4.0,168571,0.0025501393532516114,292
1032,3.0,168764,0.002806397610847994,193
1033,1.0,168908,0.0032477946942764094,144
1034,2.0,169098,0.002638272582285744,190
1035,1.0,169256,0.0031634445034670316,158
1036,4.0,169521,0.002545934692491601,265
1037,3.0,169749,0.0026487309901233203,228
1038,1.0,169879,0.002853208169356619,130
1039,1.0,170025,0.002385498016755177,146
1040,0.0,170128,0.0029956977935937388,103
1041,0.0,170225,0.003321688484555631,97
1042,2.0,170410,0.0029138142204435617,185
1043,0.0,170531,0.0033379243297779544,121
1044,0.0,170626,0.003056085083924125,95
1045,0.0,170740,0.002827077777454721,114
1046,3.0,171006,0.0030233507042257564,266
1047,1.0,171162,0.0033224223044178358,156
1048,3.0,171397,0.0027918251711700113,235
1049,2.0,171587,0.003220748382682359,190
1050,2.0,171763,0.0024385057978251593,176
1051,3.0,172000,0.0028953670234553594,237
1052,0.0,172118,0.00266076385634918,118
1053,2.0,172299,0.002768891159005696,181
1054,1.0,172445,0.0029015078298782523,146
1055,2.0,172622,0.003009302956409962,177
1056,2.0,172839,0.002856712654660282,217
1057,0.0,172943,0.0027904606136574398,104
1058,2.0,173140,0.0026979777906462497,197
1059,1.0,173279,0.002961989520267609,139
1060,3.0,173508,0.002827281935267375,229
1061,1.0,173662,0.0033405817222022984,154
1062,3.0,173880,0.003285088346057335,218
1063,0.0,174002,0.0027275725781684564,122
1064,2.0,174195,0.0027560527094092936,193
1065,1.0,174357,0.0026720133658463853,162
1066,2.0,174533,0.0029349992085666477,176
1067,0.0,174670,0.002604771538410643,137
1068,2.0,174865,0.002979440850760558,195
1069,1.0,175019,0.0029412678305124683,154
1070,0.0,175116,0.0030758692221508643,97
1071,0.0,175247,0.002705147042906068,131
1072,0.0,175345,0.0027102740725555977,98
1073,2.0,175525,0.0028030995226496695,180
1074,1.0,175692,0.003101725996082917,167
1075,3.0,175924,0.0030749988406259476,232
1076,2.0,176125,0.002976614073363341,201
1077,0.0,176242,0.0026050803444299647,117
1078,2.0,176419,0.0025327314887424834,177
1079,0.0,176531,0.0031820975804635054,112
1080,0.0,176644,0.002363663109604083,113
1081,1.0,176787,0.003344362623726477,143
1082,0.0,176902,0.0028680996396993263,115
1083,0.0,177000,0.0026561081027902758,98
1084,1.0,177123,0.00320581584377933,123
1085,2.0,177308,0.002819093906600756,185
1086,2.0,177498,0.0031715352754944385,190
1087,0.0,177606,0.0038572458794348037,108
1088,1.0,177776,0.0027255628413192477,170
1089,1.0,177945,0.00321288715020693,169
1090,3.0,178169,0.002549739353448948,224
1091,0.0,178272,0.003109806176237646,103
1092,1.0,178402,0.0028308088449963318,130
1093,2.0,178585,0.0027741125205252527,183
1094,0.0,178704,0.003067535201998984,119
1095,0.0,178835,0.0023580400330286792,131
1096,0.0,178950,0.0029490276547854276,115
1097,0.0,179064,0.0029958047061164074,114
1098,3.0,179289,0.002497206606894906,225
1099,0.0,179419,0.002368939077454203,130
1100,4.0,179703,0.0027035239545303855,284
1101,2.0,179894,0.0026656761941022044,191
1102,2.0,180090,0.0023443248544202902,196
1103,0.0,180211,0.0032937293571352307,121
1104,1.0,180367,0.00244543014819917,156
1105,0.0,180485,0.0024720449259494686,118
1106,1.0,180625,0.0027119629996377624,140
1107,2.0,180816,0.003169666428287472,191
1108,2.0,181018,0.002599655190214444,202
1109,1.0,181169,0.0026158630964755805,151
1110,0.0,181293,0.002668477997721927,124
1111,0.0,181415,0.0027367895834045234,122
1112,0.0,181527,0.0026018376376474145,112
1113,0.0,181634,0.0030539684543727393,107
1114,2.0,181839,0.002940667638722516,205
1115,1.0,181994,0.00267961118414009,155
1116,2.0,182193,0.0026255190318669745,199
1117,4.0,182436,0.0029473031031257762,243
1118,1.0,182585,0.0028645878185445035,149
1119,1.0,182757,0.0030246418606523994,172
1120,1.0,182918,0.003137474342212773,161
1121,0.0,183040,0.0027390551120699126,122
1122,1.0,183177,0.002800278161536688,137
1123,0.0,183278,0.002841040518505186,101
1124,0.0,183397,0.0028389219591450194,119
1125,1.0,183547,0.0029211332098111596,150
1126,3.0,183793,0.003098996981531108,246
1127,0.0,183904,0.002995706223438967,111
1128,1.0,184077,0.0031629769203238875,173
1129,2.0,184271,0.002693922861214663,194
1130,1.0,184420,0.0030426528420479824,149
1131,0.0,184542,0.0025734885128959367,122
1132,1.0,184713,0.0029251895019551315,171
1133,2.0,184885,0.0028182686735653776,172
1134,2.0,185088,0.0026383507179990676,203
1135,2.0,185260,0.0021919298001564108,172
1136,1.0,185418,0.0027160823856464257,158
1137,0.0,185522,0.002659751914550795,104
1138,2.0,185719,0.0028595282601669297,197
1139,1.0,185878,0.003066934397189905,159
1140,1.0,186028,0.002697480055746079,150
1141,0.0,186123,0.002683924469592488,95
1142,3.0,186348,0.0027892791896293703,225
1143,1.0,186486,0.0029218489068454432,138
1144,6.0,186869,0.002954185832725863,383
1145,0.0,187000,0.0029214422656669735,131
1146,0.0,187095,0.0025162568770228013,95
1147,1.0,187249,0.0032867405940129623,154
1148,1.0,187402,0.002894859101259356,153
1149,0.0,187513,0.0028802595200775956,111
1150,0.0,187623,0.0026618380368456035,110
1151,1.0,187778,0.0029171756663403828,155
1152,2.0,187972,0.0029154541686492257,194
1153,2.0,188182,0.0027137035658944073,210
1154,1.0,188348,0.0032743658828824564,166
1155,4.0,188630,0.003001918771923369,282
1156,0.0,188731,0.0027977511757457576,101
1157,1.0,188890,0.002830437233060594,159
1158,4.0,189144,0.002923663812211318,254
1159,3.0,189385,0.003067603716028837,241
1160,4.0,189636,0.0030223090105561327,251
1161,0.0,189735,0.0032534747231858837,99
1162,1.0,189880,0.002523514531941177,145
1163,0.0,190003,0.0031877479827889465,123
1164,1.0,190145,0.0032137348961998827,142
1165,2.0,190348,0.003165619247763146,203
1166,0.0,190462,0.0026163546846251656,114
1167,0.0,190568,0.0029736038562009097,106
1168,1.0,190722,0.0023180035233030163,154
1169,1.0,190872,0.0024129688670382165,150
1170,0.0,190972,0.002584827156601932,100
1171,0.0,191077,0.003146106019015687,105
1172,2.0,191264,0.0028659228229909474,187
1173,2.0,191461,0.0027282177968191916,197
1174,0.0,191586,0.002972649947027094,125
1175,2.0,191775,0.0024518571293132454,189
1176,3.0,192006,0.0021147329745628304,231
1177,1.0,192142,0.0024078234167612157,136
1178,2.0,192339,0.0029646674731874404,197
1179,1.0,192487,0.0025507793211207515,148
1180,2.0,192648,0.002703327478537639,161
1181,0.0,192769,0.0027272472056932553,121
1182,1.0,192920,0.0030333689504317926,151
1183,3.0,193163,0.0025885765457424885,243
1184,0.0,193260,0.0024533324876803405,97
1185,4.0,193555,0.0028545853291349994,295
1186,1.0,193705,0.0027235364051224073,150
1187,0.0,193817,0.0031018880912004726,112
1188,2.0,193973,0.00305482814379642,156
1189,4.0,194255,0.0027693361427578787,282
1190,0.0,194378,0.0029303835890200796,123
1191,2.0,194556,0.0028603522007977496,178
1192,0.0,194674,0.0026257535025282683,118
1193,1.0,194820,0.002615487554739708,146
1194,3.0,195054,0.0032245758745188934,234
1195,0.0,195160,0.0033495746534102197,106
1196,0.0,195264,0.002692600170309316,104
1197,2.0,195486,0.0026482438386272013,222
1198,1.0,195618,0.002689058667108453,132
1199,1.0,195788,0.002506786028666016,170
1200,1.0,195945,0.002889218184046878,157
1201,0.0,196059,0.0025957727947363246,114
1202,2.0,196280,0.0031036372971126737,221
1203,2.0,196468,0.002966805455951138,188
1204,0.0,196602,0.0033337124313790687,134
1205,0.0,196711,0.0031359929693480977,109
1206,3.0,196921,0.002674580787450915,210
1207,0.0,197020,0.0027613897280784243,99
1208,0.0,197142,0.0028475698010104263,122
1209,3.0,197337,0.0035773625217212284,195
1210,1.0,197492,0.0030529652105601157,155
1211,1.0,197640,0.002808448519293027,148
1212,0.0,197759,0.0029757584904373975,119
1213,0.0,197876,0.003695110090960113,117
1214,2.0,198046,0.002933878353895339,170
1215,0.0,198169,0.0032216548245638642,123
1216,0.0,198289,0.0029416155316615306,120
1217,0.0,198413,0.0031960237675159606,124
1218,1.0,198541,0.0031408646646156058,128
1219,4.0,198834,0.003127465923233339,293
1220,0.0,198945,0.002927211493442883,111
1221,0.0,199046,0.0029753879089139896,101
1222,2.0,199224,0.003409292903040878,178
1223,0.0,199327,0.003322741746354579,103
1224,0.0,199452,0.0032009575011761626,125
1225,4.0,199734,0.0028425177907425315,282
1226,5.0,200065,0.0032500987994864713,331
1227,1.0,200218,0.003050239522214243,153
1228,1.0,200377,0.0028952550606937285,159
1229,1.0,200525,0.003149625824193749,148
1230,2.0,200690,0.003137929664772497,165
1231,0.0,200814,0.0030503645497806393,124
1232,2.0,200982,0.0027118047901158854,168
1233,0.0,201081,0.003029726891446729,99
1234,0.0,201210,0.002402745251853161,129
1235,2.0,201374,0.002594626929666025,164
1236,7.0,201791,0.003051107497187148,417
1237,2.0,201957,0.003192735284564293,166
1238,2.0,202130,0.0024639935230343695,173
1239,1.0,202280,0.0023533862358575183,150
1240,1.0,202406,0.002538734966557448,126
1241,4.0,202677,0.0027611491945664824,271
1242,0.0,202778,0.002510185567504354,101
1243,2.0,202974,0.002659703330501933,196
1244,1.0,203119,0.002826740167212596,145
1245,1.0,203272,0.003222224990358109,153
1246,2.0,203474,0.0032017835440631705,202
1247,3.0,203714,0.0027727595876797296,240
1248,0.0,203835,0.002316745300064694,121
1249,1.0,203963,0.0023253597507775225,128
1250,0.0,204078,0.0025737618644242227,115
1251,3.0,204322,0.0022181113358876662,244
1252,2.0,204544,0.0029114105625856544,222
1253,2.0,204704,0.003136369347623713,160
1254,3.0,204940,0.003158629859565011,236
1255,3.0,205221,0.0029867047548409525,281
1256,1.0,205394,0.002516937320761548,173
1257,3.0,205627,0.0027028015213178664,233
1258,0.0,205751,0.002865937861190926,124
1259,1.0,205887,0.0026148841576882124,136
1260,1.0,206033,0.002990642737960078,146
1261,0.0,206163,0.0026415095116345375,130
1262,0.0,206286,0.002581740231758383,123
1263,1.0,206432,0.0031300791530898156,146
1264,1.0,206606,0.0026973148672854662,174
1265,2.0,206763,0.0034786862867520448,157
1266,1.0,206906,0.003238574881420804,143
1267,2.0,207099,0.0029721404601784716,193
1268,1.0,207246,0.003165048531052295,147
1269,5.0,207508,0.003009543312609405,262
1270,0.0,207605,0.0031618823119229605,97
1271,0.0,207717,0.002451867878789926,112
1272,2.0,207892,0.0024813137785921363,175
1273,2.0,208091,0.0029772258465952596,199
1274,0.0,208213,0.00265723322106959,122
1275,1.0,208358,0.0026117881641170996,145
1276,0.0,208481,0.0030513056583920963,123
1277,1.0,208635,0.003317950568384436,154
1278,3.0,208851,0.0028693708301619626,216
1279,3.0,209065,0.0030272461333913617,214
1280,2.0,209251,0.002813968285902784,186
1281,1.0,209409,0.0029809708653489525,158
1282,1.0,209543,0.0030332838444731202,134
1283,3.0,209806,0.0030759762904076886,263
1284,2.0,209981,0.0028225134760292087,175
1285,2.0,210163,0.002970884891877946,182
1286,2.0,210328,0.003401558350759098,165
1287,1.0,210461,0.002597954482457441,133
1288,3.0,210658,0.002509870657850392,197
1289,1.0,210813,0.002931899485872324,155
1290,4.0,211057,0.002517683145246427,244
1291,0.0,211169,0.002568884444372088,112
1292,1.0,211313,0.002812213628765726,144
1293,1.0,211457,0.002958451231699478,144
1294,1.0,211607,0.0024957283662903743,150
1295,0.0,211713,0.0026900593308306817,106
1296,1.0,211850,0.0029336434540211988,137
1297,1.0,211998,0.002588383393768905,148
1298,1.0,212144,0.002889657299304679,146
1299,0.0,212247,0.002577356252114768,103
1300,3.0,212455,0.002908471786274556,208
1301,6.0,212878,0.0030282134569237437,423
1302,2.0,213066,0.003108425153273624,188
1303,1.0,213202,0.0032640518694105436,136
1304,0.0,213315,0.00342891712706201,113
1305,1.0,213481,0.0028162406273189934,166
1306,0.0,213603,0.0031692728862663735,122
1307,2.0,213772,0.0029448866674548413,169
1308,4.0,214048,0.0030847984738537216,276
1309,4.0,214291,0.0028947742201971814,243
1310,1.0,214432,0.0027293794752259724,141
1311,1.0,214573,0.0028402586361907915,141
1312,0.0,214703,0.002320348462063311,130
1313,1.0,214847,0.0027616211630901136,144
1314,3.0,215102,0.002402186467825945,255
1315,1.0,215249,0.0027675658071548612,147
1316,3.0,215468,0.0032855875950991756,219
1317,3.0,215688,0.003187788928223447,220
1318,1.0,215841,0.0034373256886919396,153
1319,2.0,216057,0.0030765210634689944,216
1320,1.0,216207,0.002947434356058996,150
1321,0.0,216329,0.002759001214002876,122
1322,3.0,216542,0.002884756479426801,213
1323,1.0,216691,0.0028590541678873314,149
1324,1.0,216846,0.003438015494538699,155
1325,1.0,216988,0.003069442175482321,142
1326,1.0,217147,0.003051719951385304,159
1327,2.0,217333,0.0024195702457222735,186
1328,4.0,217598,0.0026859755846209807,265
1329,2.0,217776,0.002972272153589544,178
1330,4.0,218002,0.002636003538074182,226
1331,3.0,218227,0.002894569689599141,225
1332,1.0,218372,0.0025213246341144408,145
1333,0.0,218482,0.0030401130401969565,110
1334,4.0,218746,0.003243048820712085,264
1335,1.0,218881,0.0032248773688917463,135
1336,2.0,219077,0.002985153934587845,196
1337,0.0,219199,0.002647353277246961,122
1338,1.0,219353,0.002384448871131193,154
1339,1.0,219525,0.0030629757271568915,172
1340,1.0,219672,0.003065245135719563,147
1341,2.0,219851,0.0031895540276324717,179
1342,0.0,219973,0.0035603699231435966,122
1343,1.0,220111,0.002766959156189472,138
1344,0.0,220222,0.002970278348334637,111
1345,2.0,220423,0.0028876460361758447,201
1346,0.0,220544,0.0024116003760129446,121
1347,0.0,220639,0.002997339828877892,95
1348,4.0,220888,0.002750923682588584,249
1349,1.0,221046,0.0032486556306772583,158
1350,1.0,221215,0.0026968298962996274,169
1351,1.0,221344,0.002927779359867085,129
1352,0.0,221450,0.002635250273077924,106
1353,2.0,221624,0.0032626673936903545,174
1354,0.0,221749,0.0028140506700074183,125
1355,2.0,221936,0.0027357292446709533,187
1356,2.0,222140,0.00311247158251539,204
1357,1.0,222299,0.0030884830165798477,159
1358,2.0,222475,0.0028145772362015782,176
1359,1.0,222638,0.0027644604960148224,163
1360,1.0,222769,0.0024839221999533897,131
1361,2.0,222930,0.0031227926657683954,161
1362,1.0,223057,0.0028138351746289174,127
1363,2.0,223234,0.0027289235716762565,177
1364,2.0,223411,0.0031589205750606197,177
1365,2.0,223591,0.0029688704858825887,180
1366,0.0,223699,0.002744686019237061,108
1367,3.0,223917,0.003177273199476034,218
1368,1.0,224061,0.0028693716467639912,144
1369,1.0,224201,0.0033419069545938588,140
1370,4.0,224453,0.0030705353890624113,252
1371,4.0,224729,0.002952037497879167,276
1372,1.0,224877,0.002755648721650023,148
1373,0.0,225008,0.0026252576138121124,131
1374,2.0,225197,0.0023148299410013593,189
1375,0.0,225292,0.002510426297263429,95
1376,2.0,225479,0.002782809705446869,187
1377,0.0,225581,0.003197394478730512,102
1378,1.0,225750,0.002898343859066952,169
1379,1.0,225883,0.002633275652579301,133
1380,2.0,226087,0.0035063153873459347,204
1381,3.0,226322,0.0026435826684954667,235
1382,0.0,226433,0.0028535979325678053,111
1383,1.0,226581,0.002601637957118205,148
1384,1.0,226730,0.0030317950636619584,149
1385,4.0,227018,0.002927876861627333,288
1386,8.0,227470,0.003168298153785555,452
1387,3.0,227710,0.002909922386205229,240
1388,1.0,227860,0.0030246433119949265,150
1389,1.0,228023,0.0026412994864033535,163
1390,1.0,228167,0.0032106809094361527,144
1391,1.0,228306,0.0033156801773264618,139
1392,2.0,228523,0.0031720097236392648,217
1393,1.0,228668,0.0028902152544262585,145
1394,5.0,228987,0.002741750310150248,319
1395,1.0,229147,0.002455635201943096,160
1396,1.0,229271,0.0030632706232117633,124
1397,0.0,229369,0.002470736579485971,98
1398,2.0,229581,0.002514372572149251,212
1399,3.0,229824,0.0029130099901746613,243
1400,2.0,230023,0.0029828566798070695,199
1401,0.0,230144,0.0029516964328304162,121
1402,1.0,230275,0.0030305192642520293,131
1403,1.0,230416,0.002962396877943797,141
1404,2.0,230593,0.003060881034539024,177
1405,1.0,230740,0.0030371830022645277,147
1406,1.0,230904,0.002926618727919626,164
1407,2.0,231074,0.002910498773344978,170
1408,0.0,231192,0.0027251886950981023,118
1409,2.0,231388,0.0029779362261349107,196
1410,0.0,231507,0.00309755755781699,119
1411,0.0,231618,0.002936581700273441,111
1412,1.0,231747,0.0030515128189298867,129
1413,1.0,231896,0.002795029782020793,149
1414,3.0,232120,0.003060224158052246,224
1415,3.0,232361,0.0028519103228391938,241
1416,3.0,232587,0.0029970021277004946,226
